STATECD.x,PLOT_STATUS_CD,PLOT_FIADB.x,State_Plot,STATECD.y,PLOT_FIADB.y,sum_propfor,n_plots
41,1,88768,8876841,41,88768,1.822966,2
41,1,55051,5505141,41,55051,1.893616,2
41,1,74706,7470641,41,74706,2,2
41,1,77485,7748541,41,77485,2,2
41,1,53572,5357241,41,53572,2,2
41,1,64517,6451741,41,64517,2,2
41,1,66708,6670841,41,66708,1.996885,2
41,1,72543,7254341,41,72543,1.861362,2
41,1,82846,8284641,41,82846,2,2
41,1,57974,5797441,41,57974,2,2
41,1,68314,6831441,41,68314,2,2
41,1,53826,5382641,41,53826,2,2
41,1,84817,8481741,41,84817,2,2
41,1,78382,7838241,41,78382,2,2
41,1,53253,5325341,41,53253,1.862641,2
41,1,92926,9292641,41,92926,1.937848,2
41,1,95192,9519241,41,95192,2,2
41,1,57402,5740241,41,57402,1.566334,2
41,1,82299,8229941,41,82299,2,2
41,1,58954,5895441,41,58954,2,2
41,1,75444,7544441,41,75444,2,2
41,1,53504,5350441,41,53504,1.90073,2
41,1,86954,8695441,41,86954,2,2
41,1,91453,9145341,41,91453,1.958711,2
41,1,59376,5937641,41,59376,2,2
41,1,69067,6906741,41,69067,1.67546,2
41,1,94158,9415841,41,94158,1.979378,2
41,1,69825,6982541,41,69825,2,2
41,1,90292,9029241,41,90292,2,2
41,1,90222,9022241,41,90222,2,2
41,1,88409,8840941,41,88409,1.856446,2
41,1,72819,7281941,41,72819,2,2
41,1,74375,7437541,41,74375,1.82854,2
41,1,73752,7375241,41,73752,1.502266,2
41,1,93664,9366441,41,93664,2,2
41,1,71292,7129241,41,71292,1.753452,2
41,1,91169,9116941,41,91169,2,2
41,1,82946,8294641,41,82946,2,2
41,1,88248,8824841,41,88248,2,2
41,1,91894,9189441,41,91894,2,2
41,1,77441,7744141,41,77441,2,2
41,1,67061,6706141,41,67061,2,2
41,1,83110,8311041,41,83110,1.892765,2
41,1,56724,5672441,41,56724,2,2
41,1,63201,6320141,41,63201,2,2
41,1,57283,5728341,41,57283,1.961814,2
41,1,63215,6321541,41,63215,2,2
41,1,53147,5314741,41,53147,2,2
41,1,69375,6937541,41,69375,2,2
41,1,85449,8544941,41,85449,1.85402,2
41,1,92039,9203941,41,92039,2,2
41,1,84704,8470441,41,84704,2,2
41,1,82266,8226641,41,82266,2,2
41,1,65431,6543141,41,65431,2,2
41,1,51489,5148941,41,51489,2,2
41,1,95225,9522541,41,95225,2,2
41,1,81143,8114341,41,81143,1.6996090000000001,2
41,1,96881,9688141,41,96881,1.832408,2
41,1,57123,5712341,41,57123,2,2
41,1,65326,6532641,41,65326,2,2
41,1,89829,8982941,41,89829,2,2
41,1,84356,8435641,41,84356,2,2
41,1,65593,6559341,41,65593,1.33656,2
41,1,53818,5381841,41,53818,2,2
41,1,61372,6137241,41,61372,2,2
41,1,83885,8388541,41,83885,2,2
41,1,93218,9321841,41,93218,2,2
41,1,59417,5941741,41,59417,2,2
41,1,99242,9924241,41,99242,2,2
41,1,68769,6876941,41,68769,2,2
41,1,75608,7560841,41,75608,2,2
41,1,96493,9649341,41,96493,2,2
41,1,53240,5324041,41,53240,2,2
41,1,90386,9038641,41,90386,2,2
41,1,78058,7805841,41,78058,2,2
41,1,79618,7961841,41,79618,2,2
41,1,68905,6890541,41,68905,2,2
41,1,78807,7880741,41,78807,1.94733,2
41,1,53355,5335541,41,53355,2,2
41,1,96371,9637141,41,96371,1.692316,2
41,1,79873,7987341,41,79873,2,2
41,1,59772,5977241,41,59772,2,2
41,1,94351,9435141,41,94351,2,2
41,1,56400,5640041,41,56400,1.91849,2
41,1,66548,6654841,41,66548,2,2
41,1,89755,8975541,41,89755,1.876288,2
41,1,91950,9195041,41,91950,1.891574,2
41,1,95114,9511441,41,95114,2,2
41,1,93755,9375541,41,93755,2,2
41,1,77154,7715441,41,77154,2,2
41,1,75941,7594141,41,75941,2,2
41,1,64635,6463541,41,64635,2,2
41,1,74785,7478541,41,74785,2,2
41,1,70865,7086541,41,70865,2,2
41,1,53629,5362941,41,53629,2,2
41,1,59158,5915841,41,59158,2,2
41,1,93089,9308941,41,93089,2,2
41,1,80954,8095441,41,80954,2,2
41,1,58083,5808341,41,58083,2,2
41,1,84100,8410041,41,84100,1.9721009999999999,2
41,1,83839,8383941,41,83839,2,2
41,1,57648,5764841,41,57648,2,2
41,1,78227,7822741,41,78227,2,2
41,1,94931,9493141,41,94931,2,2
41,1,87376,8737641,41,87376,2,2
41,1,75058,7505841,41,75058,2,2
41,1,64501,6450141,41,64501,1.980196,2
41,1,67447,6744741,41,67447,1.5,2
41,1,78897,7889741,41,78897,2,2
41,1,96489,9648941,41,96489,1.864693,2
41,1,52056,5205641,41,52056,2,2
41,1,95088,9508841,41,95088,2,2
41,1,81302,8130241,41,81302,1.963706,2
41,1,96141,9614141,41,96141,2,2
41,1,93222,9322241,41,93222,1.912644,2
41,1,89646,8964641,41,89646,2,2
41,1,95072,9507241,41,95072,2,2
41,1,81110,8111041,41,81110,1.982852,2
41,1,94894,9489441,41,94894,2,2
41,1,71777,7177741,41,71777,2,2
41,1,75679,7567941,41,75679,2,2
41,1,57439,5743941,41,57439,2,2
41,1,54647,5464741,41,54647,2,2
41,1,59761,5976141,41,59761,1.920467,2
41,1,67524,6752441,41,67524,2,2
41,1,99104,9910441,41,99104,2,2
41,1,94228,9422841,41,94228,2,2
41,1,89871,8987141,41,89871,2,2
41,1,89551,8955141,41,89551,2,2
41,1,75963,7596341,41,75963,1.75,2
41,1,86388,8638841,41,86388,2,2
41,1,77641,7764141,41,77641,2,2
41,1,59829,5982941,41,59829,2,2
41,1,66332,6633241,41,66332,2,2
41,1,90962,9096241,41,90962,1.979898,2
41,1,67523,6752341,41,67523,2,2
41,1,65230,6523041,41,65230,2,2
41,1,93499,9349941,41,93499,2,2
41,1,67942,6794241,41,67942,1.8148650000000002,2
41,1,99676,9967641,41,99676,2,2
41,1,77847,7784741,41,77847,1.389228,2
41,1,55015,5501541,41,55015,2,2
41,1,60832,6083241,41,60832,2,2
41,1,79292,7929241,41,79292,2,2
41,1,77913,7791341,41,77913,2,2
41,1,73624,7362441,41,73624,1.855236,2
41,1,87525,8752541,41,87525,2,2
41,1,88452,8845241,41,88452,2,2
41,1,90568,9056841,41,90568,2,2
41,1,98340,9834041,41,98340,1.773739,2
41,1,64866,6486641,41,64866,2,2
41,1,55943,5594341,41,55943,2,2
41,1,59976,5997641,41,59976,2,2
41,1,83647,8364741,41,83647,2,2
41,1,76409,7640941,41,76409,1.31325,2
41,1,53143,5314341,41,53143,2,2
41,1,78859,7885941,41,78859,2,2
41,1,71532,7153241,41,71532,2,2
41,1,57906,5790641,41,57906,1.962353,2
41,1,76504,7650441,41,76504,2,2
41,1,97072,9707241,41,97072,1.933681,2
41,1,60408,6040841,41,60408,1.714162,2
41,1,53362,5336241,41,53362,2,2
41,1,91115,9111541,41,91115,2,2
41,1,86944,8694441,41,86944,2,2
41,1,96094,9609441,41,96094,2,2
41,1,61868,6186841,41,61868,2,2
41,1,61025,6102541,41,61025,1.964968,2
41,1,92828,9282841,41,92828,2,2
41,1,92246,9224641,41,92246,1.914015,2
41,1,53579,5357941,41,53579,1.01112,2
41,1,78758,7875841,41,78758,1.863744,2
41,1,99134,9913441,41,99134,1.794794,2
41,1,51569,5156941,41,51569,1.110574,2
41,1,92870,9287041,41,92870,2,2
41,1,91580,9158041,41,91580,1.973872,2
41,1,92654,9265441,41,92654,1.881409,2
41,1,84122,8412241,41,84122,2,2
41,1,55755,5575541,41,55755,2,2
41,1,78613,7861341,41,78613,1.5227110000000001,2
41,1,75289,7528941,41,75289,1.407423,2
41,1,71068,7106841,41,71068,2,2
41,1,92477,9247741,41,92477,2,2
41,1,90321,9032141,41,90321,2,2
41,1,86760,8676041,41,86760,2,2
41,1,59747,5974741,41,59747,2,2
41,1,68837,6883741,41,68837,2,2
41,1,86077,8607741,41,86077,2,2
41,1,71573,7157341,41,71573,1.061071,2
41,1,91971,9197141,41,91971,1.823628,2
41,1,61150,6115041,41,61150,2,2
41,1,99336,9933641,41,99336,2,2
41,1,87689,8768941,41,87689,2,2
41,1,51837,5183741,41,51837,2,2
41,1,73298,7329841,41,73298,2,2
41,1,62504,6250441,41,62504,2,2
41,1,52863,5286341,41,52863,1.409309,2
41,1,90296,9029641,41,90296,2,2
41,1,83364,8336441,41,83364,2,2
41,1,87960,8796041,41,87960,2,2
41,1,55686,5568641,41,55686,2,2
41,1,54035,5403541,41,54035,2,2
41,1,97252,9725241,41,97252,2,2
41,1,91057,9105741,41,91057,2,2
41,1,89990,8999041,41,89990,2,2
41,1,59944,5994441,41,59944,2,2
41,1,68390,6839041,41,68390,2,2
41,1,60956,6095641,41,60956,2,2
41,1,89371,8937141,41,89371,2,2
41,1,91802,9180241,41,91802,1.835403,2
41,1,59159,5915941,41,59159,2,2
41,1,95181,9518141,41,95181,2,2
41,1,66732,6673241,41,66732,2,2
41,1,91163,9116341,41,91163,2,2
41,1,59927,5992741,41,59927,2,2
41,1,88094,8809441,41,88094,1.5,2
41,1,89952,8995241,41,89952,1.948424,2
41,1,84268,8426841,41,84268,2,2
41,1,84719,8471941,41,84719,1.967241,2
41,1,58821,5882141,41,58821,2,2
41,1,92329,9232941,41,92329,2,2
41,1,57965,5796541,41,57965,1.926968,2
41,1,91473,9147341,41,91473,1.435526,2
41,1,67422,6742241,41,67422,2,2
41,1,71214,7121441,41,71214,2,2
41,1,88496,8849641,41,88496,2,2
41,1,53317,5331741,41,53317,2,2
41,1,90218,9021841,41,90218,1.337253,2
41,1,67666,6766641,41,67666,1.9930970000000001,2
41,1,77440,7744041,41,77440,2,2
41,1,89573,8957341,41,89573,2,2
41,1,60092,6009241,41,60092,2,2
41,1,60543,6054341,41,60543,2,2
41,1,73209,7320941,41,73209,2,2
41,1,76269,7626941,41,76269,2,2
41,1,88934,8893441,41,88934,1.5,2
41,1,52067,5206741,41,52067,2,2
41,1,77966,7796641,41,77966,2,2
41,1,71520,7152041,41,71520,2,2
41,1,97687,9768741,41,97687,1.923798,2
41,1,61196,6119641,41,61196,2,2
41,1,80498,8049841,41,80498,1.824349,2
41,1,67000,6700041,41,67000,2,2
41,1,75343,7534341,41,75343,1.973927,2
41,1,79398,7939841,41,79398,2,2
41,1,93507,9350741,41,93507,2,2
41,1,56017,5601741,41,56017,2,2
41,1,55829,5582941,41,55829,2,2
41,1,99413,9941341,41,99413,2,2
41,1,96984,9698441,41,96984,2,2
41,1,63677,6367741,41,63677,2,2
41,1,67125,6712541,41,67125,2,2
41,1,70196,7019641,41,70196,2,2
41,1,67598,6759841,41,67598,2,2
41,1,64823,6482341,41,64823,2,2
41,1,85681,8568141,41,85681,2,2
41,1,53949,5394941,41,53949,1.866782,2
41,1,55972,5597241,41,55972,2,2
41,1,72798,7279841,41,72798,2,2
41,1,65894,6589441,41,65894,2,2
41,1,67591,6759141,41,67591,1.973617,2
41,1,54230,5423041,41,54230,2,2
41,1,59249,5924941,41,59249,1.743538,2
41,1,87499,8749941,41,87499,2,2
41,1,76980,7698041,41,76980,2,2
41,1,88654,8865441,41,88654,2,2
41,1,74864,7486441,41,74864,1.922965,2
41,1,98895,9889541,41,98895,2,2
41,1,71560,7156041,41,71560,2,2
41,1,74401,7440141,41,74401,2,2
41,1,54808,5480841,41,54808,1.981231,2
41,1,86795,8679541,41,86795,1.9663979999999999,2
41,1,87176,8717641,41,87176,2,2
41,1,87307,8730741,41,87307,2,2
41,1,93744,9374441,41,93744,2,2
41,1,61709,6170941,41,61709,2,2
41,1,80357,8035741,41,80357,2,2
41,1,97309,9730941,41,97309,1.783136,2
41,1,60850,6085041,41,60850,2,2
41,1,96213,9621341,41,96213,1.607466,2
41,1,65930,6593041,41,65930,2,2
41,1,84965,8496541,41,84965,2,2
41,1,78454,7845441,41,78454,2,2
41,1,86182,8618241,41,86182,2,2
41,1,70247,7024741,41,70247,2,2
41,1,97367,9736741,41,97367,2,2
41,1,95424,9542441,41,95424,2,2
41,1,94387,9438741,41,94387,2,2
41,1,84130,8413041,41,84130,2,2
41,1,61154,6115441,41,61154,2,2
41,1,77192,7719241,41,77192,2,2
41,1,63836,6383641,41,63836,2,2
41,1,87618,8761841,41,87618,1.444689,2
41,1,96960,9696041,41,96960,2,2
41,1,86362,8636241,41,86362,2,2
41,1,74444,7444441,41,74444,2,2
41,1,67086,6708641,41,67086,1.5973039999999998,2
41,1,72863,7286341,41,72863,2,2
41,1,58388,5838841,41,58388,2,2
41,1,82445,8244541,41,82445,2,2
41,1,52928,5292841,41,52928,2,2
41,1,72772,7277241,41,72772,2,2
41,1,95360,9536041,41,95360,2,2
41,1,61800,6180041,41,61800,2,2
41,1,81929,8192941,41,81929,2,2
41,1,70906,7090641,41,70906,2,2
41,1,74364,7436441,41,74364,2,2
41,1,60511,6051141,41,60511,2,2
41,1,57790,5779041,41,57790,2,2
41,1,55732,5573241,41,55732,1.945184,2
41,1,99959,9995941,41,99959,2,2
41,1,88382,8838241,41,88382,0.979092,2
41,1,80047,8004741,41,80047,2,2
41,1,96913,9691341,41,96913,2,2
41,1,55832,5583241,41,55832,2,2
41,1,89064,8906441,41,89064,2,2
41,1,76448,7644841,41,76448,2,2
41,1,89114,8911441,41,89114,2,2
41,1,59035,5903541,41,59035,2,2
41,1,74895,7489541,41,74895,2,2
41,1,83485,8348541,41,83485,2,2
41,1,90157,9015741,41,90157,2,2
41,1,52299,5229941,41,52299,2,2
41,1,80730,8073041,41,80730,2,2
41,1,94389,9438941,41,94389,2,2
41,1,74495,7449541,41,74495,2,2
41,1,52345,5234541,41,52345,1.935946,2
41,1,69094,6909441,41,69094,1.640405,2
41,1,88284,8828441,41,88284,2,2
41,1,65548,6554841,41,65548,2,2
41,1,74188,7418841,41,74188,2,2
41,1,71790,7179041,41,71790,2,2
41,1,96657,9665741,41,96657,1.951953,2
41,1,84506,8450641,41,84506,1.9424649999999999,2
41,1,82037,8203741,41,82037,1.639452,2
41,1,98430,9843041,41,98430,2,2
41,1,77533,7753341,41,77533,1.36664,2
41,1,81127,8112741,41,81127,2,2
41,1,52866,5286641,41,52866,0.75,2
41,1,65031,6503141,41,65031,2,2
41,1,87404,8740441,41,87404,2,2
41,1,79524,7952441,41,79524,1.818136,2
41,1,85408,8540841,41,85408,2,2
41,1,68886,6888641,41,68886,2,2
41,1,76164,7616441,41,76164,2,2
41,1,64660,6466041,41,64660,2,2
41,1,54090,5409041,41,54090,2,2
41,1,62244,6224441,41,62244,1.887842,2
41,1,94940,9494041,41,94940,2,2
41,1,71912,7191241,41,71912,2,2
41,1,99936,9993641,41,99936,2,2
41,1,90471,9047141,41,90471,2,2
41,1,66964,6696441,41,66964,2,2
41,1,70294,7029441,41,70294,0.39772,2
41,1,70524,7052441,41,70524,2,2
41,1,57623,5762341,41,57623,2,2
41,1,52028,5202841,41,52028,1.928274,2
41,1,59425,5942541,41,59425,1.89375,2
41,1,84038,8403841,41,84038,2,2
41,1,97503,9750341,41,97503,2,2
41,1,77981,7798141,41,77981,2,2
41,1,71748,7174841,41,71748,2,2
41,1,72400,7240041,41,72400,2,2
41,1,60998,6099841,41,60998,2,2
41,1,82180,8218041,41,82180,2,2
41,1,71238,7123841,41,71238,1.891048,2
41,1,73159,7315941,41,73159,2,2
41,1,97948,9794841,41,97948,2,2
41,1,65314,6531441,41,65314,1.936461,2
41,1,75656,7565641,41,75656,1.396406,2
41,1,51639,5163941,41,51639,2,2
41,1,98237,9823741,41,98237,2,2
41,1,71802,7180241,41,71802,2,2
41,1,72742,7274241,41,72742,2,2
41,1,81677,8167741,41,81677,2,2
41,1,71794,7179441,41,71794,2,2
41,1,76479,7647941,41,76479,2,2
41,1,93949,9394941,41,93949,1.8850660000000001,2
41,1,60427,6042741,41,60427,1.670964,2
41,1,81168,8116841,41,81168,2,2
41,1,94995,9499541,41,94995,2,2
41,1,81861,8186141,41,81861,2,2
41,1,59458,5945841,41,59458,2,2
41,1,65521,6552141,41,65521,2,2
41,1,54770,5477041,41,54770,1.99455,2
41,1,99885,9988541,41,99885,1.505331,2
41,1,97898,9789841,41,97898,2,2
41,1,67285,6728541,41,67285,2,2
41,1,90174,9017441,41,90174,2,2
41,1,81060,8106041,41,81060,0.695502,2
41,1,64909,6490941,41,64909,1.95862,2
41,1,77246,7724641,41,77246,2,2
41,1,65445,6544541,41,65445,2,2
41,1,70221,7022141,41,70221,2,2
41,1,73617,7361741,41,73617,2,2
41,1,67134,6713441,41,67134,2,2
41,1,60326,6032641,41,60326,2,2
41,1,52950,5295041,41,52950,2,2
41,1,65150,6515041,41,65150,1.5,2
41,1,85158,8515841,41,85158,2,2
41,1,89514,8951441,41,89514,2,2
41,1,86470,8647041,41,86470,2,2
41,1,90784,9078441,41,90784,1.141008,2
41,1,81967,8196741,41,81967,1,2
41,1,86235,8623541,41,86235,2,2
41,1,65962,6596241,41,65962,2,2
41,1,59190,5919041,41,59190,2,2
41,1,74464,7446441,41,74464,1.985582,2
41,1,68681,6868141,41,68681,2,2
41,1,86572,8657241,41,86572,2,2
41,1,69659,6965941,41,69659,1.543554,2
41,1,59471,5947141,41,59471,2,2
41,1,53277,5327741,41,53277,2,2
41,1,59702,5970241,41,59702,2,2
41,1,93387,9338741,41,93387,2,2
41,1,81925,8192541,41,81925,2,2
41,1,65670,6567041,41,65670,0.87363,2
41,1,82852,8285241,41,82852,2,2
41,1,68613,6861341,41,68613,2,2
41,1,66297,6629741,41,66297,2,2
41,1,85467,8546741,41,85467,2,2
41,1,72110,7211041,41,72110,2,2
41,1,91395,9139541,41,91395,2,2
41,1,89810,8981041,41,89810,2,2
41,1,91403,9140341,41,91403,2,2
41,1,65849,6584941,41,65849,2,2
41,1,99628,9962841,41,99628,1.9433340000000001,2
41,1,84108,8410841,41,84108,1.811665,2
41,1,82232,8223241,41,82232,1.59061,2
41,1,92301,9230141,41,92301,2,2
41,1,97197,9719741,41,97197,2,2
41,1,55657,5565741,41,55657,2,2
41,1,68970,6897041,41,68970,2,2
41,1,69023,6902341,41,69023,1.795073,2
41,1,82566,8256641,41,82566,2,2
41,1,87632,8763241,41,87632,0.633738,2
41,1,65537,6553741,41,65537,2,2
41,1,59232,5923241,41,59232,1.524225,2
41,1,77029,7702941,41,77029,1.794538,2
41,1,64545,6454541,41,64545,2,2
41,1,77693,7769341,41,77693,2,2
41,1,87662,8766241,41,87662,2,2
41,1,70979,7097941,41,70979,2,2
41,1,64556,6455641,41,64556,1.927544,2
41,1,60323,6032341,41,60323,2,2
41,1,89843,8984341,41,89843,2,2
41,1,57044,5704441,41,57044,1.415696,2
41,1,94241,9424141,41,94241,1.636714,2
41,1,88194,8819441,41,88194,2,2
41,1,72844,7284441,41,72844,0.96102,2
41,1,85049,8504941,41,85049,2,2
41,1,86650,8665041,41,86650,2,2
41,1,99079,9907941,41,99079,1.902778,2
41,1,98707,9870741,41,98707,1.73373,2
41,1,67451,6745141,41,67451,2,2
41,1,68466,6846641,41,68466,1.595374,2
41,1,91885,9188541,41,91885,2,2
41,1,75923,7592341,41,75923,2,2
41,1,85304,8530441,41,85304,2,2
41,1,83230,8323041,41,83230,2,2
41,1,52553,5255341,41,52553,2,2
41,1,82480,8248041,41,82480,2,2
41,1,66434,6643441,41,66434,2,2
41,1,63444,6344441,41,63444,2,2
41,1,92971,9297141,41,92971,2,2
41,1,62629,6262941,41,62629,1.983404,2
41,1,69303,6930341,41,69303,0.108426,2
41,1,58946,5894641,41,58946,2,2
41,1,86147,8614741,41,86147,2,2
41,1,96110,9611041,41,96110,2,2
41,1,68366,6836641,41,68366,2,2
41,1,93205,9320541,41,93205,2,2
41,1,86356,8635641,41,86356,1.788696,2
41,1,81596,8159641,41,81596,2,2
41,1,91871,9187141,41,91871,2,2
41,1,54957,5495741,41,54957,2,2
41,1,98610,9861041,41,98610,2,2
41,1,97802,9780241,41,97802,2,2
41,1,90122,9012241,41,90122,2,2
41,1,91841,9184141,41,91841,2,2
41,1,78213,7821341,41,78213,2,2
41,1,75751,7575141,41,75751,2,2
41,1,81250,8125041,41,81250,2,2
41,1,79815,7981541,41,79815,1.7846000000000002,2
41,1,98104,9810441,41,98104,2,2
41,1,58591,5859141,41,58591,2,2
41,1,73630,7363041,41,73630,0.916092,2
41,1,81805,8180541,41,81805,2,2
41,1,90847,9084741,41,90847,2,2
41,1,71942,7194241,41,71942,2,2
41,1,87759,8775941,41,87759,1.9045040000000002,2
41,1,82483,8248341,41,82483,2,2
41,1,79157,7915741,41,79157,2,2
41,1,88980,8898041,41,88980,2,2
41,1,71936,7193641,41,71936,2,2
41,1,87691,8769141,41,87691,2,2
41,1,95205,9520541,41,95205,1.964836,2
41,1,55372,5537241,41,55372,1.273009,2
41,1,67053,6705341,41,67053,2,2
41,1,81723,8172341,41,81723,2,2
41,1,67895,6789541,41,67895,2,2
41,1,63128,6312841,41,63128,1.455954,2
41,1,94174,9417441,41,94174,2,2
41,1,73046,7304641,41,73046,1.9267880000000002,2
41,1,81330,8133041,41,81330,2,2
41,1,58028,5802841,41,58028,1.926592,2
41,1,68388,6838841,41,68388,2,2
41,1,70718,7071841,41,70718,2,2
41,1,79549,7954941,41,79549,2,2
41,1,95796,9579641,41,95796,2,2
41,1,57324,5732441,41,57324,2,2
41,1,95846,9584641,41,95846,2,2
41,1,56981,5698141,41,56981,2,2
41,1,67022,6702241,41,67022,2,2
41,1,62135,6213541,41,62135,2,2
41,1,91360,9136041,41,91360,1.030127,2
41,1,77539,7753941,41,77539,1.939461,2
41,1,80317,8031741,41,80317,1.88341,2
41,1,81542,8154241,41,81542,1.998302,2
41,1,95956,9595641,41,95956,1.891845,2
41,1,57543,5754341,41,57543,2,2
41,1,88004,8800441,41,88004,1.657555,2
41,1,60820,6082041,41,60820,1.83547,2
41,1,51616,5161641,41,51616,2,2
41,1,89744,8974441,41,89744,2,2
41,1,89750,8975041,41,89750,1.97199,2
41,1,95585,9558541,41,95585,2,2
41,1,56173,5617341,41,56173,2,2
41,1,58629,5862941,41,58629,2,2
41,1,63147,6314741,41,63147,2,2
41,1,88196,8819641,41,88196,2,2
41,1,75695,7569541,41,75695,2,2
41,1,83621,8362141,41,83621,2,2
41,1,71674,7167441,41,71674,1.9904389999999998,2
41,1,66526,6652641,41,66526,2,2
41,1,68336,6833641,41,68336,2,2
41,1,85186,8518641,41,85186,2,2
41,1,91352,9135241,41,91352,2,2
41,1,79786,7978641,41,79786,2,2
41,1,96469,9646941,41,96469,2,2
41,1,70218,7021841,41,70218,2,2
41,1,77918,7791841,41,77918,1.822302,2
41,1,84341,8434141,41,84341,2,2
41,1,74105,7410541,41,74105,1.823736,2
41,1,58988,5898841,41,58988,2,2
41,1,56302,5630241,41,56302,2,2
41,1,73134,7313441,41,73134,2,2
41,1,65651,6565141,41,65651,2,2
41,1,66402,6640241,41,66402,1.829125,2
41,1,72173,7217341,41,72173,2,2
41,1,57938,5793841,41,57938,2,2
41,1,71966,7196641,41,71966,2,2
41,1,86732,8673241,41,86732,1.843262,2
41,1,96187,9618741,41,96187,1.975742,2
41,1,93978,9397841,41,93978,2,2
41,1,62195,6219541,41,62195,2,2
41,1,85768,8576841,41,85768,2,2
41,1,80106,8010641,41,80106,2,2
41,1,54774,5477441,41,54774,1.66871,2
41,1,85200,8520041,41,85200,1.225394,2
41,1,95919,9591941,41,95919,2,2
41,1,90143,9014341,41,90143,2,2
41,1,57601,5760141,41,57601,2,2
41,1,74390,7439041,41,74390,2,2
41,1,98364,9836441,41,98364,2,2
41,1,58811,5881141,41,58811,2,2
41,1,72103,7210341,41,72103,1.55774,2
41,1,85922,8592241,41,85922,2,2
41,1,68979,6897941,41,68979,2,2
41,1,85055,8505541,41,85055,2,2
41,1,55122,5512241,41,55122,1.932018,2
41,1,99350,9935041,41,99350,2,2
41,1,64360,6436041,41,64360,1.916642,2
41,1,72789,7278941,41,72789,2,2
41,1,98724,9872441,41,98724,1.742791,2
41,1,76917,7691741,41,76917,2,2
41,1,97353,9735341,41,97353,2,2
41,1,77383,7738341,41,77383,2,2
41,1,65737,6573741,41,65737,2,2
41,1,73131,7313141,41,73131,2,2
41,1,79429,7942941,41,79429,1.8068879999999998,2
41,1,66669,6666941,41,66669,2,2
41,1,67624,6762441,41,67624,2,2
41,1,90004,9000441,41,90004,2,2
41,1,94547,9454741,41,94547,2,2
41,1,94932,9493241,41,94932,2,2
41,1,88500,8850041,41,88500,1.947427,2
41,1,97758,9775841,41,97758,2,2
41,1,77447,7744741,41,77447,2,2
41,1,78082,7808241,41,78082,1.837654,2
41,1,68123,6812341,41,68123,2,2
41,1,96786,9678641,41,96786,1.6125150000000001,2
41,1,66624,6662441,41,66624,1.322942,2
41,1,91998,9199841,41,91998,2,2
41,1,90692,9069241,41,90692,1.824212,2
41,1,56855,5685541,41,56855,1.897024,2
41,1,93108,9310841,41,93108,2,2
41,1,90243,9024341,41,90243,2,2
41,1,51364,5136441,41,51364,2,2
41,1,58706,5870641,41,58706,2,2
41,1,81190,8119041,41,81190,2,2
41,1,89037,8903741,41,89037,2,2
41,1,96323,9632341,41,96323,2,2
41,1,83414,8341441,41,83414,1.491226,2
41,1,83453,8345341,41,83453,2,2
41,1,82659,8265941,41,82659,1.863448,2
41,1,79384,7938441,41,79384,2,2
41,1,78063,7806341,41,78063,1.9435660000000001,2
41,1,98643,9864341,41,98643,1.8850449999999999,2
41,1,84026,8402641,41,84026,2,2
41,1,70941,7094141,41,70941,1.5,2
41,1,88074,8807441,41,88074,2,2
41,1,83989,8398941,41,83989,2,2
41,1,54492,5449241,41,54492,2,2
41,1,96311,9631141,41,96311,1.973716,2
41,1,82466,8246641,41,82466,2,2
41,1,64852,6485241,41,64852,2,2
41,1,92291,9229141,41,92291,1.9968590000000002,2
41,1,88443,8844341,41,88443,1.854347,2
41,1,60940,6094041,41,60940,2,2
41,1,79148,7914841,41,79148,2,2
41,1,60212,6021241,41,60212,2,2
41,1,68177,6817741,41,68177,2,2
41,1,89640,8964041,41,89640,2,2
41,1,62954,6295441,41,62954,2,2
41,1,66904,6690441,41,66904,2,2
41,1,69540,6954041,41,69540,1.596066,2
41,1,73024,7302441,41,73024,2,2
41,1,99815,9981541,41,99815,1.834809,2
41,1,51427,5142741,41,51427,1.8128250000000001,2
41,1,83280,8328041,41,83280,1.494168,2
41,1,86504,8650441,41,86504,2,2
41,1,71211,7121141,41,71211,2,2
41,1,79570,7957041,41,79570,1.75,2
41,1,76075,7607541,41,76075,2,2
41,1,67234,6723441,41,67234,1.9330820000000002,2
41,1,86192,8619241,41,86192,2,2
41,1,66627,6662741,41,66627,2,2
41,1,91500,9150041,41,91500,1.810366,2
41,1,68347,6834741,41,68347,2,2
41,1,77754,7775441,41,77754,2,2
41,1,86846,8684641,41,86846,2,2
41,1,95347,9534741,41,95347,1.78097,2
41,1,82954,8295441,41,82954,2,2
41,1,97392,9739241,41,97392,2,2
41,1,75083,7508341,41,75083,2,2
41,1,60062,6006241,41,60062,2,2
41,1,74973,7497341,41,74973,2,2
41,1,95128,9512841,41,95128,2,2
41,1,94232,9423241,41,94232,2,2
41,1,87524,8752441,41,87524,1.9802710000000001,2
41,1,84901,8490141,41,84901,2,2
41,1,59207,5920741,41,59207,1.8403779999999998,2
41,1,50193,5019341,41,50193,2,2
41,1,73123,7312341,41,73123,2,2
41,1,88424,8842441,41,88424,1.899036,2
41,1,59701,5970141,41,59701,1.99567,2
41,1,82000,8200041,41,82000,2,2
41,1,71978,7197841,41,71978,0.8907510000000001,2
41,1,74180,7418041,41,74180,2,2
41,1,57419,5741941,41,57419,2,2
41,1,50036,5003641,41,50036,2,2
41,1,70273,7027341,41,70273,1.840032,2
41,1,57873,5787341,41,57873,2,2
