spp,pred1,pred2,x.min,x.max,aic.vals,moran.p,slope.true,int.p,slp.p,int.coef,slp.coef,center.adj,int.alone.est,int.alone.p
X312,25.89204656779312,33.83185955351717,322.794161995,3862.3726075,,,1,0.2979494477276239,2.1472805690869734e-5,-6.611595395973814,-0.029293516118471242,1703.422379718207,-6.429061398491736,0.2984889586559838
X333,-69.85483869247692,-32.894036697624216,269.1575653,1653.015368665,,,1,0,0.011521617898613723,-67.21943735668704,-0.05548526006027437,887.7975540425,-67.94376674972257,4.1300296516055823e-14
X351,-109.67774680377127,60.97564853957688,417.69397203,4989.39378665,,,1,0.08073549663403168,5.551115123125783e-15,-10.533753041148785,-0.04208948879272846,2116.678769229055,-10.508677171213682,0.10193194271997763
X352,-131.4448595715904,-25.820451570174463,322.794161995,2716.5587219,,,0,0.01567673526828539,NA,-25.820451570174463,NA,1258.1758158055407,-25.820451570174463,0.01567673526828539
X361,-25.820451570174463,-5.8611077177024775,425.51417084,4428.16276855,,,1,1.3504930507224344e-10,4.340460495400045e-5,-36.63605760234704,-0.02860531497612634,1501.3614359489134,-36.6599414157866,6.177169886711908e-11
X375,-120.35813159394742,-2.3198884640185184,448.33827362,2615.5839844,,,1,0.02952378186805138,0.005456463625240993,18.08085532363081,0.03877567528968687,974.4604787199405,17.91216490673825,0.04011971014670834
X431,81.71652749015338,27.715963640643157,734.38493045,4512.45854495,,,1,0.09763162109652157,1.1713102409904863e-4,-14.639098810700705,-0.03998468399674863,1793.6670909589584,-14.96742003220289,0.12683513666780732
X492,-123.34911595159323,-15.051791433772763,844.25648495,3841.90567625,,,0,0.26282246312192803,NA,-15.051791433772763,NA,1696.9860005161947,-15.051791433772763,0.26282246312192803
X542,-15.051791433772763,-30.37060627422007,455.683219905,2082.90352775,,,0,0.011798480713426818,NA,-30.37060627422007,NA,1242.3845340597795,-30.37060627422007,0.011798480713426818
X631,-30.37060627422007,-7.036840600920854,527.506175235,4512.45854495,,,1,1.4572762996323263e-9,3.592664912626109e-4,-49.07669004861523,-0.029876460785866202,1934.6289850285336,-49.076828929412436,3.7691183507604364e-10
X746,-126.09311380825565,-9.399641184514131,366.5843689,2268.71430675,,,0,0.17260652030756152,NA,-9.399641184514131,NA,720.096881656378,-9.399641184514131,0.17260652030756152
X747,-9.399641184514131,19.855738349854455,286.58811188,3710.40681155,,,0,0.06945073954594738,NA,19.855738349854455,NA,1487.8839807756183,19.855738349854455,0.06945073954594738
X768,19.855738349854455,4.7455149450151755,435.904324345,4069.34514165,,,0,0.643709072734794,NA,4.7455149450151755,NA,1817.0657851062626,4.7455149450151755,0.643709072734794
X801,4.7455149450151755,-38.11554173723204,335.3164638525,1825.3072936,,,1,0,2.221345041242273e-8,-88.96296992110202,-0.11064507815482923,794.8708248039878,-89.11609733581369,0
X805,-202.97569354462306,-40.79597135629815,244.428461845,4512.45854495,,,1,0,5.023405747961451e-4,-70.56570007138316,-0.02682394368238316,1354.2476990005164,-70.50873999421479,0
X807,-155.28136994022378,-30.267716352766932,246.705411539,1551.971789575,,,1,0,1.102106228501043e-8,-64.8096416679542,-0.08378693361443833,658.9645052318015,-64.7956466705771,0
X815,-139.63198371842762,-11.891127771911677,322.794161995,2843.05672615,,,1,4.8943023069902836e-6,0.021481691494656063,-27.640505299749645,-0.023222751599934983,1000.9815619705507,-27.68293449929684,1.173934055387349e-5
X818,-70.41855926589845,-19.2819931674452,287.319160845,2843.05672615,,,1,0,4.72557104558291e-10,-69.33667510150957,-0.05506498751125309,1196.3302075438698,-69.4327647618723,0
X821,-160.0136502830054,-84.02290567558335,297.74966584,2829.79167485,,,0,3.488882782676228e-8,NA,-84.02290567558335,NA,950.2557215510484,-84.02290567558335,3.488882782676228e-8
X839,-84.02290567558335,-1.7367373101862142,244.428461845,1960.97893685,,,1,0,7.905419345810571e-7,-57.376375786679084,-0.091968616826231,849.4135143180682,-57.717458685934126,2.1538326677728037e-14
X981,-159.60551020880587,-55.96082527794553,436.149171455,3943.2855103,,,0,3.6597820329831166e-9,NA,-55.96082527794553,NA,1551.0523407394562,-55.96082527794553,3.6597820329831166e-9
