spp,pred1,pred2,x.min,x.max,aic.vals,moran.p,slope.true,int.p,slp.p,int.coef,slp.coef,center.adj,int.alone.est,int.alone.p
X127,0.036169113743618864,1.3256037590271768,0.6610300303,6.9052602769,,,1,0,0,0.6344011893705558,0.20650017606023713,3.5580351904913874,0.6346391683551896,0
X133,-0.08006894622373695,1.194458952552322,0.9196000397,8.0762003901,,,1,0,1.9984014443252818e-13,0.44567409191509344,0.1780912495281118,3.871699255870874,0.44766880040156426,1.3653522756840175e-12
X202,-0.10535094291148947,1.1079720736321055,0.0200000007,5.6693001747,,,1,0,0,0.19281266448655257,0.21477403911509604,1.4082665185087844,0.19310199319434904,0
X211,-0.11166775814412427,1.0499160560612015,0.0200000007,4.6119002819,,,1,3.366640299873325e-11,0,0.14343353107279538,0.252963640992171,1.0284504175913936,0.15159918993535693,6.425578678648236e-4
X231,-0.05589050279208921,0.9078711721719437,0.2854000105,5.0110002517,,,1,6.8833827526759706e-15,0,0.131381878475847,0.20394481669471456,1.2036502720316018,0.12930595262428182,2.00491539392722e-6
X242,-0.18557620609049552,0.6186039379834416,0.06812000230000001,2.4490001084,,,1,1.7763568394002505e-15,0,0.07850028540313835,0.33776591354330066,0.8499528661416026,0.07951273103731718,0
X263,-0.19560705825718783,0.5666944403085804,0.0492000026,2.0791000962,,,1,0,0,0.09285289188201418,0.37553646160675674,0.817327680282768,0.09426249410488538,0
X264,-0.17150209948185846,0.8305336028998608,0.1167000041,3.3858001707,,,1,0,0,0.16252823090929913,0.30651728344680185,1.2064601854345407,0.16405423991068127,0
X312,-0.08484993860346968,0.9904043895866529,0.06280000300000001,5.5301002503,,,1,0,0,0.13952567509172775,0.19667007106864703,1.2036732048858114,0.14100655438690507,4.361311312095495e-11
X333,-0.058889182905646376,1.0927491203206614,0.2643000164,5.602100277,,,1,0,0,0.5414883416184723,0.2157514794487377,3.047027282317857,0.5474326600730298,4.267594211349035e-8
X351,-0.10871056217566741,1.1819276042993467,0.0332000014,4.4367002248,,,1,0,0,0.07609881019222758,0.293093698421229,0.6637470700111111,0.07604625335837376,0
X352,-0.10020096068802842,1.0473855365833655,0.2052000099,5.7690002917,,,1,0,0,0.37912998691829247,0.20625946999307584,2.5291221436202704,0.37918055535150313,2.3111114158202994e-5
X361,-0.08733451969511585,0.8903354728569992,0.046550002,5.3623001813,,,1,0,0,0.22752607478954406,0.1839194769459348,1.7584980768480856,0.23125381614249227,0
X375,-0.13530259409866546,0.31033218514018396,0.2885000125,2.4490001084,,,1,0.12321576973646908,4.013174237371686e-10,0.0317586857656354,0.2062646421930434,1.0984365973071428,0.03077974950040284,0.17083399096306562
X431,-0.05256129568147422,0.7282983730608331,0.0366000017,5.436500311,,,1,0,0,0.14480120763917845,0.1446063119716245,1.4014263403966145,0.1445352355651629,0
X492,-0.02245114892171468,1.0225729957453003,0.240900013,5.546800232,,,1,0,0,0.26651470441684566,0.19695510686855133,1.7080660993884955,0.260145552853059,3.426797176739882e-4
X542,-0.06460531127199051,0.9526905245150591,0.1995400088,5.6413002014,,,1,9.178661848352476e-7,0,0.08154872825439263,0.18694242299953306,0.981353131692647,0.08848573976188209,0.05467200023920493
X631,-0.11843826552089787,0.9919856709317398,0.0200000007,5.0900302411,,,1,0,0,0.21207123920818488,0.2190172215550791,1.5290571532945747,0.21721887102219764,0
X746,-0.1180100482724214,0.6209075085661104,0.3579000161,3.4120001316,,,1,0,0,0.20537097163347884,0.24194280766646065,1.6945011038732283,0.20105320023985185,1.0355154582697423e-5
X747,-0.04173037045858077,0.7448404523222198,0.1040000063,4.8465002775,,,1,5.3367532615311575e-11,1.3322676295501878e-15,0.10924173653050706,0.16585572541923627,1.0142616605629031,0.109289284835534,7.493185465445862e-7
X768,-0.1370468052313287,0.6229930902731162,0.06280000300000001,2.4030001163,,,1,2.64971139271708e-4,0,0.0583077118637931,0.3247755998236772,0.6643061420116162,0.06046911000472552,0.003873930645325485
X801,-0.060315804237609794,1.5702001725171886,0.3670000194,7.0622003555,,,1,0,0,0.41661019956389117,0.24353505420340943,2.325346448670732,0.41948058217125994,5.99720273442017e-11
X805,-0.12727497462690995,1.3543562468293917,0.3085000156,7.3178003311,,,1,0,0,0.4418385793984517,0.21138075910086201,3.0008621607931896,0.4469257244105713,0
X807,-0.09352781112387709,1.5663055335724836,0.8566000403,6.6235002997,,,1,0,0,0.6704778398178892,0.2878207130409176,3.5110498985808825,0.6696037470931921,0
X815,0.015601763608490582,1.1860666587639486,0.2643000164,6.9052602769,,,1,0,0,0.27680954185749157,0.1762493448601563,1.7463354727942029,0.2740155687364348,0
X818,-0.1615359614937144,1.3975848031003402,0.2798900066,6.9052602769,,,1,0,0,0.505238794623223,0.23532583100800142,3.113300827931663,0.501984546967273,0
X821,0.05032739339446485,0.9667987110466213,0.7133000256,5.6364003181,,,1,1.8562928971732617e-13,0,0.4423950645800927,0.1861573527251388,2.8194089997887097,0.4648652487995334,2.346915908502112e-6
X839,-0.2149069448234655,1.6054831906609017,0.7870000303,7.3178003311,,,1,0,0,0.5343287018062146,0.2787392129049446,3.4749449334277274,0.5335308996799458,0
X981,-0.13899872211136316,1.3601468369672645,0.0332000014,6.6245003224,,,1,0,0,0.2786921577492146,0.2274430667803625,1.8696634547526316,0.27694182792145805,3.3761678586152755e-7
