spp,pred1,pred2,x.min,x.max,aic.vals,moran.p,slope.true,int.p,slp.p,int.coef,slp.coef,center.adj,int.alone.est,int.alone.p
X11,0.36351144272817043,-0.09456959798321468,0.87390004845,10.5505505084,,,1,1.4859224961583095e-12,0,0.09639360568443328,-0.04733880205834696,6.516582698393355,0.09620540505972539,3.998241737690478e-9
X15,0.5624347872714226,0.2428297218786008,2.747000128,14.8818006505,,,1,0,6.643398053896021e-9,0.41926876060162654,-0.026337891982667467,8.182743685761237,0.41857611849440957,0
X17,0.5226797935011902,-0.05307882982503209,2.25160011045,13.3911506655,,,1,0,0,0.28666637965789277,-0.05168598324330133,6.817894471772527,0.2873703729059907,0
X19,0.27768432197050213,0.27768432197050213,0.8512000479,11.248250532,,,0,0,NA,0.27768432197050213,NA,4.463816139576014,0.27768432197050213,0
X20,0.4764642333974801,0.4764642333974801,1.3550500609,11.24265041305,,,0,0,NA,0.4764642333974801,NA,6.68053773100875,0.4764642333974801,0
X22,0.33500837478123013,-0.09695391695996881,2.6362001239,10.68785047535,,,1,8.607532670401596e-6,1.130754667677536e-8,0.1012928946051123,-0.053648913314201234,6.99258808664093,0.1008043013048937,4.943605405416385e-5
X41,-0.02111799318917687,-0.02111799318917687,8.1810003995,12.783600521,,,0,0.5668537308057853,NA,-0.02111799318917687,NA,10.900152189560112,-0.02111799318917687,0.5668537308057853
X42,0.1932912214858803,0.1932912214858803,1.6502000899,9.6131504058,,,0,6.99290833505728e-6,NA,0.1932912214858803,NA,5.691282470733898,0.1932912214858803,6.99290833505728e-6
X62,0.3927577936098284,0.3927577936098284,9.1148003579,17.2728508,,,0,0,NA,0.3927577936098284,NA,14.55027233446791,0.3927577936098284,0
X64,0.6479362984049157,0.07284955271237725,-0.1325000045,11.841850471,,,1,0,2.6709656708590046e-10,0.2897146697473277,-0.04802655032264079,7.326324879883052,0.2897968464518217,0
X73,0.4626802355123931,0.20339667389878568,1.52000007475,9.34930040825,,,1,0,6.963866594489332e-9,0.3167467537691008,-0.03311707950507215,5.926592803463938,0.3164139886816214,0
X81,0.5460712188428547,0.18460180056599187,5.4630502463,16.135200978,,,1,0,5.869854824425147e-9,0.3909224979491166,-0.03387034416625816,10.04371586139281,0.389386120330381,0
X93,0.29464369378220895,0.29464369378220895,0.7888500336500001,10.33205051505,,,0,0,NA,0.29464369378220895,NA,5.016500363725283,0.29464369378220895,0
X98,0.41822093006022293,-0.29506799374027887,4.01405020965,12.081650591,,,1,3.409477233873304e-8,2.6286146610488004e-6,-0.13224692650454734,-0.08841401285187886,10.240075234517677,-0.1312980698338181,4.3466764076960374e-7
X101,0.37494470644270894,0.37494470644270894,0.3255000153,8.03645040995,,,0,0,NA,0.37494470644270894,NA,3.335253712790758,0.37494470644270894,0
X103,0.2261239913377667,0.2261239913377667,6.01450021265,16.5635507585,,,0,5.773626328142711e-7,NA,0.2261239913377667,NA,11.900477848154546,0.2261239913377667,5.773626328142711e-7
X108,0.4632734311943048,0.11688872438853595,-0.1325000045,12.24125061,,,1,0,5.381131096271474e-9,0.3013905813972908,-0.02799350961541628,5.650370811664603,0.3010544361902721,0
X116,0.7836786815572162,0.4179228158106362,2.5789501518,13.494300653,,,1,0,1.9323504820700776e-5,0.6033048470606871,-0.033508394046198514,7.961894922231106,0.5992987383748806,0
X117,0.55543661785627,0.23485729038072228,4.73740020985,15.350100708,,,1,0,3.4995455457931257e-6,0.39199931517717457,-0.03020713978797676,10.147952278872692,0.39103240567693326,0
X119,0.4425399347444566,0.12981111197126402,1.3550500609,12.2963006495,,,1,0,1.7769346008433828e-4,0.2999262747124492,-0.028582548241700416,6.344586292100745,0.30007073963449726,0
X122,0.4340658975318171,0.027370954370831924,3.33600015645,17.107800865,,,1,0,0,0.3037315299783917,-0.02953099248005347,7.749477544365728,0.303268524086039,0
X127,0.5565960560498932,0.19436695324468725,9.7267504212,17.443200874,,,1,0,3.977257117684374e-4,0.3305947424789044,-0.0469424517167433,14.541183952169138,0.33250039907488516,0
X133,0.5868068990022062,0.5868068990022062,4.5123002171,16.602050876,,,0,0,NA,0.5868068990022062,NA,9.507540499467476,0.5868068990022062,0
X202,0.4343063510899884,-0.15811581455533505,1.4135000571,16.509750843,,,1,0,0,0.14649744158316721,-0.03924299973862714,8.747519154104172,0.1467481386681434,0
X211,-0.007872092597166104,-0.007872092597166104,10.886450481,15.5001507755,,,0,0.7472290977046752,NA,-0.007872092597166104,NA,13.008848984524795,-0.007872092597166104,0.7472290977046752
X231,0.23656677058801417,-0.20786995040722517,5.34175031185,14.8818006505,,,1,0.14379094736813758,1.5782283816578868e-4,0.05498742871183705,-0.04658641256793735,9.239439184359307,0.058429797976041795,0.10477247306863058
X242,0.4556173634782388,-0.2558807146008607,1.77955011125,12.360800552,,,1,0.3966717605840915,0,0.009023341356896863,-0.06724139855333283,8.421202898515032,0.007622150975538209,0.6034186634606793
X263,0.3742722844233362,-0.28427153243646075,2.3932501374,13.3872506625,,,1,0.48904269194065053,0,0.006309280048662536,-0.059900289740417945,8.536175421555834,0.006705957519115451,0.5441818116258719
X264,0.35040836640492445,0.030603517363034183,0.87390004845,10.67990050435,,,1,0,1.4738556545434989e-5,0.20295123087603315,-0.032613179091733835,5.395297214734411,0.2028801304034545,0
X312,0.14860512191561165,-0.14463789806759428,4.9950001955,15.800150728,,,1,0.704122411208401,0.0014841170469168663,-0.008530363663815514,-0.027139188769391254,10.784984815698056,-0.008216373625301922,0.702525219821805
X333,0.21014288430888833,0.21014288430888833,12.08070054,17.3906008725,,,0,9.759715523360857e-4,NA,0.21014288430888833,NA,14.583273899625,0.21014288430888833,9.759715523360857e-4
X351,0.32421417973954725,-0.3829683262729453,3.27190015325,15.0857007035,,,1,4.276487608478874e-9,0,-0.07468608434732886,-0.05986071146236909,9.935707754962873,-0.07372619506111124,2.2635131635695416e-7
X352,0.22802926034237894,0.22802926034237894,5.8580502509,16.492150831,,,0,0.002458851058437128,NA,0.22802926034237894,NA,11.459903920362162,0.22802926034237894,0.002458851058437128
X361,0.10586275074572472,0.10586275074572472,7.56945047395,16.5362007615,,,0,0,NA,0.10586275074572472,NA,11.836970496304449,0.10586275074572472,0
X375,0.32598542928540186,-0.1408348517192533,4.0781001806,11.1654505259,,,1,4.311005552537495e-9,1.4103257695019522e-7,0.1322851785053994,-0.06586668617478866,7.018892590680952,0.13172405294552034,1.1566429981213489e-4
X431,0.19099168297437003,-0.05779133292348393,6.36740028865,14.1906006335,,,1,0.0016248126106479521,0.003123588637309549,0.06897014003417806,-0.03180067043299324,10.204474830751302,0.06998138935651721,0.0020908502004455265
X492,0.14102881545103374,0.14102881545103374,7.13380031585,15.2137506965,,,0,0.06700289652941183,NA,0.14102881545103374,NA,10.822862902530973,0.14102881545103374,0.06700289652941183
X542,-0.02148152728520863,-0.02148152728520863,9.5434504033,16.2949006085,,,0,0.6623513364083355,NA,-0.02148152728520863,NA,11.678499090100734,-0.02148152728520863,0.6623513364083355
X631,0.05684670453297589,0.05684670453297589,7.83295035365,16.117650651,,,0,0.001287083854592419,NA,0.05684670453297589,NA,12.321742300678078,0.05684670453297589,0.001287083854592419
X746,0.3240548556314235,0.3240548556314235,1.376350069,9.31175041245,,,0,6.983302824892235e-13,NA,0.3240548556314235,NA,5.986238077611417,0.3240548556314235,6.983302824892235e-13
X747,0.5054167451063905,-0.5085172896252186,2.90095010995,16.8482007495,,,1,0.0013369834194960628,7.104095089971452e-12,0.09784083251758297,-0.07269777111887646,8.507393145491397,0.09733322317681616,0.010490811817363
X768,0.33611880287970997,-0.34355676650315703,5.38200027945,12.6568005075,,,1,7.759882807323315e-4,2.7974622618387457e-10,-0.08477367645461632,-0.09342876066372108,9.886956530012373,-0.08224560343340365,0.018912058496992623
X801,0.06629695641424492,0.06629695641424492,12.8982506755,17.4741509425,,,0,0.20262504389834923,NA,0.06629695641424492,NA,14.76429899312439,0.06629695641424492,0.20262504389834923
X805,0.30973608446261447,0.30973608446261447,6.19105029105,16.8119507785,,,0,0,NA,0.30973608446261447,NA,12.147184966403689,0.30973608446261447,0
X807,0.46957890813052816,0.19766152032043166,10.6799005035,17.66565094,,,1,0,0.006234654955009855,0.2779834822763999,-0.038924578008018934,15.6021228026,0.2782839746507085,0
X815,0.32635607610637885,-0.030656684642114185,5.88815026285,17.443200874,,,1,2.3117974201625202e-10,0.005433569617984135,0.16704012293025708,-0.03089668516068593,11.044559513472175,0.16812565186714853,1.5830381450143705e-10
X818,0.5958511771662219,0.15314845052226317,6.8939003229499995,17.443200874,,,1,0,1.3036018930989712e-9,0.37381096915145046,-0.041965125981731126,12.184965292263646,0.3734290925314716,0
X821,0.5068971336338227,-0.014541211498459494,10.82010049885,17.2908009065,,,1,0.007827600233992094,0.014366020466406226,0.21266948493416238,-0.08058452907444309,14.471268434916935,0.21725062939721645,0.0045639696861339285
X839,0.29009732529065335,0.29009732529065335,10.49335060135,17.4489006995,,,0,0,NA,0.29009732529065335,NA,14.908631170836363,0.29009732529065335,0
X981,0.04278664862344649,0.04278664862344649,8.2888503789,17.280700779,,,0,0.23633288823735854,NA,0.04278664862344649,NA,13.327798880782982,0.04278664862344649,0.23633288823735854
