spp,pred1,pred2,x.min,x.max,aic.vals,moran.p,slope.true,int.p,slp.p,int.coef,slp.coef,center.adj,int.alone.est,int.alone.p
X117,0.6405638143019656,0.9529745341097704,7.7680504322,21.897401238,,,1,0,0.004640833079641471,0.7933938359824952,0.02211076249020318,14.68006994071968,0.794406124958817,0
X119,0.5289461525509718,0.5289461525509718,5.2983502626,16.9378508075,,,0,0,NA,0.5289461525509718,NA,10.320324224420194,0.5289461525509718,0
X122,0.671787077752688,0.671787077752688,5.54033522615,24.102801132,,,0,0,NA,0.671787077752688,NA,13.192031248547922,0.671787077752688,0
X127,0.9206626420054707,1.5996116317428222,11.0705005174,25.4082512865,,,1,0,0.004803906312961015,1.3496153974560998,0.04735394000574959,20.128939063348803,1.3467723489196604,0
X133,0.9265453634625566,1.5352021032755634,10.55225057635,27.0990012175,,,1,0,0.016116277023261016,1.1628114889604297,0.0367840643164914,16.975307133260923,1.1606670469383726,0
X202,0.3224385696761087,0.48901041282598434,3.9038501858,24.0220512385,,,1,0,0.005164704867196557,0.38192880553375025,0.008279658937374056,11.08895724245725,0.38193163745594705,0
X211,-0.23902661146360452,0.4974780808417133,4.22170021835,18.9046010485,,,1,0.010858387547000081,0.0033467176827197687,0.15588669427522092,0.05016070739870234,12.094661470667623,0.1555374961613502,0.02045981015179743
X231,0.2964931942667079,0.2964931942667079,5.4951002835,19.5730509745,,,0,7.861280058851783e-5,NA,0.2964931942667079,NA,11.13943952458225,0.2964931942667079,7.861280058851783e-5
X242,0.4636841572192607,-0.3005479216515418,4.1689002038,16.7795508385,,,1,1.3160580225601848e-6,2.546629573885184e-12,0.1778217442178428,-0.06060211332537507,8.885937239564935,0.17860399547062444,2.1733053179318063e-7
X263,0.4396344908806016,-0.2748012082326837,4.1689002038,16.7795508385,,,1,3.8904435228914735e-12,0,0.18140957027024943,-0.05665335753156255,8.726881087218793,0.18155168195223712,1.3034018309099338e-13
X264,0.36328955649320144,0.36328955649320144,4.7142002583,13.769750786,,,0,0,NA,0.36328955649320144,NA,8.526255484748512,0.36328955649320144,0
X312,-0.07925213857682598,0.6064879969360819,6.0360502481,22.018551064,,,1,1.534981621809095e-5,1.2004260674380873e-7,0.16710801216767784,0.04290568437391897,11.777950286274393,0.16382671730929255,3.4814898875290545e-4
X333,1.0625611698240471,1.0625611698240471,9.22555034125,24.778301145,,,0,5.417888360170764e-14,NA,1.0625611698240471,NA,18.47469997467619,1.0625611698240471,5.417888360170764e-14
X351,-0.03649655149138349,-0.03649655149138349,3.5005501747,20.384451103,,,0,0.1839015048041659,NA,-0.03649655149138349,NA,8.988680423429336,-0.03649655149138349,0.1839015048041659
X352,0.047125091899452354,1.3061513712982582,7.131750393,22.533651065,,,1,1.3322676295501878e-15,7.962271108707952e-5,0.7318603580311958,0.0817448642353383,15.508243185995946,0.722396774023634,2.179736990903791e-8
X361,-0.03521469513733794,0.904239347146589,4.63425521855,23.3504511835,,,1,0,1.6478628461769063e-8,0.4730547295995872,0.05019471072237391,14.760211069718356,0.47128587270612476,0
X375,0.5225369221840154,0.5225369221840154,6.58450031285,13.6987007615,,,0,3.999396727127902e-7,NA,0.5225369221840154,NA,9.801066596549404,0.5225369221840154,3.999396727127902e-7
X431,0.32434649154575773,0.32434649154575773,5.71180025335,20.948251152,,,0,1.047143705079634e-9,NA,0.32434649154575773,NA,12.395738151034505,0.32434649154575773,1.047143705079634e-9
X492,0.4309881752402803,0.4309881752402803,6.6635503412,21.124901009,,,0,1.4837754906715794e-4,NA,0.4309881752402803,NA,13.066254776437168,0.4309881752402803,1.4837754906715794e-4
X542,-0.2403564083943887,1.4205703743611369,8.98855044855,21.671550941,,,1,0.0010580637483357247,1.4728507746752939e-8,0.24980292333344983,0.13095692803483297,12.7314553798375,0.28228911693326,0.0763710548381622
X631,-0.2865932031454639,0.6272977078194949,3.5005501747,23.3504511835,,,1,1.768906970345263e-5,8.406171614128155e-6,0.1908383862860305,0.04604007398121563,13.870463777060557,0.18903157864813933,6.216540215842059e-5
X746,0.6463303560085026,0.6463303560085026,6.12150032535,15.193975735,,,0,0,NA,0.6463303560085026,NA,11.152052581674015,0.6463303560085026,0
X747,0.2029502728868435,0.2029502728868435,5.86315031055,28.3982361795,,,0,0.018123529808930172,NA,0.2029502728868435,NA,10.029902836255376,0.2029502728868435,0.018123529808930172
X768,0.23757230250539957,-0.29635453945842916,5.97275025855,13.2159506325,,,1,0.8156196806611287,0.003278815959032899,-0.016933214859667093,-0.07371421669957993,9.425347718851263,-0.016685472607614136,0.81053380975959
X801,-0.011501538885673956,1.340281719056677,7.12730035795,25.1352512355,,,1,4.0650289800936434e-9,8.283316427548648e-5,0.7425235403144294,0.07506591211483038,17.17214039195439,0.7323870901901527,4.0869956552391784e-7
X805,0.45740687111227213,1.2948706419896203,8.6680502892,24.7290010455,,,1,0,9.422485014454196e-11,0.8656953149202096,0.05214285154002159,16.498240463869692,0.8647560527506319,0
X807,1.4819409806418784,1.4819409806418784,13.4322008135,25.7649011625,,,0,0,NA,1.4819409806418784,NA,21.49098405467647,1.4819409806418784,0
X815,0.16332937550663518,1.1576395390417704,7.62800045025,21.9681010255,,,1,0,1.0255925286806189e-7,0.6697754733816914,0.06933773987968007,14.932047261609565,0.6677424269199685,0
X818,0.8551664108797538,1.2400011793881986,11.15200047445,24.533751012,,,1,0,0.0010608026197760356,1.025601376790163,0.02875817834360126,17.07848732886967,1.02607147084524,0
X821,1.1302859650304788,1.1302859650304788,11.8141005998,25.4332013125,,,0,1.6973551453247637e-9,NA,1.1302859650304788,NA,18.523437246206452,1.1302859650304788,1.6973551453247637e-9
X839,0.9243397715155968,1.4048113690408597,11.61925044035,25.555601309,,,1,0,0.014693352833893059,1.2216765049110567,0.034476140996571064,20.2436708308175,1.222138198420348,0
X981,0.08382798556252846,0.8212076324517148,7.7568002822,23.3504511835,,,1,1.124795028228931e-7,0.0029008878993159737,0.40930524196814994,0.04728717165444002,14.639792963261755,0.4014365655784416,7.869146815941974e-6
