spp,pred1,pred2,x.min,x.max,aic.vals,moran.p,slope.true,int.p,slp.p,int.coef,slp.coef,center.adj,int.alone.est,int.alone.p
X11,0.0497408461641162,0.715513090882653,5.0521002769,12.968200588,,,1,0,2.220446049250313e-16,0.2994869090335351,0.08410356344082544,8.02160659330166,0.3003133382824432,0
X15,-0.16120621468237684,1.6568028193536368,4.2712601662,23.45160141,,,1,0,0,0.7559201112796031,0.09478502029382199,13.947117417894418,0.7564484451230502,0
X17,0.11646550786632215,0.8733023503777093,3.6536001682,17.851700973,,,1,0,0,0.5125944412035265,0.05330549859566575,11.084896071497553,0.5117927245708142,0
X19,0.047028788615932515,0.885482530017347,5.0521002769,12.968200588,,,1,0,0,0.4269080868664428,0.10591752358490582,8.63865786806187,0.4299007371827849,0
X20,0.15791786570572713,1.2372258465064845,8.0317003726,17.210100841,,,1,0,0,0.6478136524680883,0.11759216483489361,12.197758438205,0.6539937519677972,0
X22,0.27325962342346044,0.7625054939582505,5.3634002209,13.777200602,,,1,0,0.001001776802182608,0.4595495722800992,0.05814802448056501,8.567119530726304,0.46003003545943766,0
X41,0.07529249913396345,0.07529249913396345,6.7102003098,17.048200987,,,0,0.2676405974008189,NA,0.07529249913396345,NA,11.646088976241574,0.07529249913396345,0.2676405974008189
X42,-0.040534626862128886,0.5227777044578497,5.0521002769,11.5216006281,,,1,0.048419610754392606,9.481276606639888e-4,0.17099499543135643,0.08707199949614226,7.481464751329661,0.1821953969320972,0.04546090004723102
X62,1.0786295743806202,2.028309901402878,17.251000787,30.553201676,,,1,1.7763568394002505e-15,0.006773201544104879,1.5571545968842764,0.07139272177189698,23.953715162179105,1.555492410409511,3.9523939676655573e-13
X64,0.2698541672877887,1.1725540580602083,7.1539003848,21.172901152,,,1,0,8.881784197001252e-16,0.7485921346352938,0.06439117207871548,14.588738917670131,0.748194302844814,0
X73,0.24694513636360083,0.8364088530173435,6.1390002728,15.426900483,,,1,0,1.9984014443252818e-15,0.5424314797191663,0.06346576764534914,10.79483844065708,0.5432484251818113,0
X81,0.2630907447208639,1.6556601481110351,8.8460003848,25.015301132,,,1,0,0,0.8171070631136066,0.08612428114006843,15.278754435794248,0.8172746834117981,0
X93,0.15605387757091166,0.9805218101060293,5.8973201752,15.090900802,,,1,0,0,0.47896031121072213,0.0896786536174741,9.49802581265497,0.48119026830691725,0
X98,-0.26072688994702986,-0.26072688994702986,3.4105001687,10.2082005509,,,0,1.6280310433103296e-12,NA,-0.26072688994702986,NA,7.251588689945791,-0.26072688994702986,1.6280310433103296e-12
X101,0.12377560698020068,0.6821532855388535,5.9901003839,12.896400451,,,1,0,5.056342302633965e-7,0.3753236748567754,0.08085048045025348,9.101375251726541,0.37480212431129617,0
X103,-0.24415276030343624,1.852927694783447,8.4794003009,26.430901337,,,1,9.125319815339594e-7,7.425837722507822e-12,0.6614099685143825,0.11681922591708119,16.23122986241919,0.6288712594167105,0.007496935915461522
X108,0.01960332494211503,0.9042360028009522,4.1519001959,17.048200987,,,1,0,0,0.5103340183651437,0.06859584714938877,11.305841925846277,0.5110776164463637,0
X116,0.4694256722246045,1.8341728624871598,9.0924802781,23.45160141,,,1,0,0,1.0087205281572689,0.09504392209845311,14.766644854073887,1.0122851115277884,0
X117,0.17694784914140416,1.3778117584787206,7.6143403054,22.980901145,,,1,0,0,0.7912596204796308,0.07814786417548038,15.475230399066472,0.7944061249587834,0
X119,0.11908920741664658,1.0541596060501799,5.679800272,17.401600742,,,1,0,2.220446049250313e-16,0.5313956786848868,0.07977190884853318,10.848367468393741,0.5289461525512755,0
X122,0.1623044329521992,1.535837528135446,6.7648003102,25.932901573,,,1,0,0,0.6709938484419362,0.07165723283447463,13.863726620469187,0.6717870777590811,0
X127,0.46945911009809205,1.9038984989427068,12.126100541,27.323801424,,,1,0,5.788614032553596e-11,1.3516397637238304,0.09438528892545613,21.472691134397127,1.3467723492406776,0
X133,0.645964279919493,2.0537142730458786,11.394400595,29.712501336,,,1,0,1.3910567586705724e-8,1.1652903773329115,0.07685021569815514,18.15204067050971,1.160667050960534,0
X202,-0.216033363729851,1.4367694848348023,3.6536001682,25.243801307,,,1,0,0,0.38207578078611987,0.07655337891199088,11.466568753212863,0.3819316374614017,0
X211,-0.6866014572394403,0.7844933379879941,4.2436002493,18.200800801,,,1,0.00500293550290154,3.574918139293004e-13,0.1567332335655563,0.10540041964563258,12.244846294053689,0.15553749640711104,0.020459812114687503
X231,-0.16692559787135475,1.0148440204012799,5.524500274599999,20.283700943,,,1,4.930664054825229e-7,6.792123397048044e-7,0.3079398563472434,0.08007002850790203,11.455127040540694,0.2964931930654489,7.861285214527669e-5
X242,-0.10182173584935422,0.6996642243797078,4.5451001881,17.437000656,,,1,1.819586348261737e-8,3.375077994860476e-13,0.17948430857415698,0.0621697291430934,9.069907490638526,0.17860399645942363,2.173297148910791e-7
X263,-0.12673680983141364,0.7071234850721918,3.6536001682,17.851700973,,,1,1.9984014443252818e-15,0,0.18143774972982293,0.058730410944941275,8.900874188641383,0.18155168265556934,1.3034018309099338e-13
X264,0.036084647301355355,0.8048101558680192,5.0521002769,14.04000063,,,1,0,1.4876988529977098e-14,0.3646018053318341,0.08552893093674811,8.893106523937387,0.3632895570115663,0
X312,-0.39088534055142776,1.267169179543646,6.2172002793,23.182700921,,,1,8.038980481295255e-8,0,0.1702497113629902,0.09773095148278108,11.958831189475704,0.16382671591875703,3.4814928838500236e-4
X333,0.018463881522659875,1.8346144305599128,10.5140006059,26.131501197,,,1,0,3.1273616369897894e-6,1.0678739877547039,0.11628944967495178,19.538121961408333,1.0625611698036463,5.417888360170764e-14
X351,-0.40822927437047196,0.9209162051501145,3.8543001653,21.968101121,,,1,0.17464724789096908,0,-0.034467875503823624,0.07337750275445831,8.947978538593224,-0.03649655118587893,0.1839015287324397
X352,-0.2650079935859001,1.5036189290621036,6.4011003017,23.83610115,,,1,0,1.4884193877406915e-9,0.7332511045248121,0.10144117215918882,16.241868866008108,0.7223967745532761,2.17973559202278e-8
X361,-0.6706813466761186,1.449725312262173,4.2947002173,24.540900994,,,1,0,0,0.47473348967505963,0.10473108917197571,15.231422497255743,0.47128587270149835,0
X375,0.1672347531435665,0.8517417169625734,6.1256002901999995,14.248700715,,,1,3.8354630582659865e-10,0.005741537946661435,0.5204191310763376,0.08426671197233908,10.31686834452619,0.5225369217732563,3.99939320994136e-7
X431,-0.08470930492332274,0.8883162087200758,6.305800295,21.38290119,,,1,1.5992718260804395e-10,9.464631363087506e-7,0.32927100965599226,0.06453664536834677,12.720455290103907,0.3243464915257325,1.0471448153026586e-9
X492,-0.1532039639198841,1.2634478608578428,7.1064002515,22.454901124,,,1,9.200608142023725e-7,3.3709193385522696e-6,0.43706557957966874,0.09229903536155445,13.501586736248672,0.43098817500515346,1.483776117527924e-4
X542,-0.32209827602306784,1.784940936409778,8.9940002435,23.772800827,,,1,5.50995667849552e-5,0,0.24460227501598933,0.14257173310703436,12.96884531754853,0.2822891197008052,0.07637106210418443
X631,-0.9045814353185464,1.2891144129518024,3.6536001682,24.464401054,,,1,8.510071275225073e-6,0,0.19291518250442397,0.1054114092152595,14.06515453402566,0.1890315777158731,6.216549763093937e-5
X746,0.20456340321865651,1.0853511795696593,6.6131002901,17.010700703,,,1,0,9.28169800351597e-7,0.6442782634509223,0.08471067759617258,11.803884648223622,0.6463303562250318,0
X747,0.20295027288657325,0.20295027288657325,5.7772002698,28.880701065,,,0,0.01812352981191112,NA,0.20295027288657325,NA,10.239207524707528,0.20295027288657325,0.01812352981191112
X768,-0.2298055647825453,0.23644188247595355,5.9003003598,13.572700596,,,1,0.7926532161629876,0.016895510732844787,-0.017083147590572712,0.06076943758208092,9.400783919560606,-0.016685472606443964,0.8105338097881625
X801,-0.6187938020497684,1.9728285147910873,7.1984103202,27.506601333,,,1,7.596145934485321e-13,0,0.7507490532561122,0.12761463171226767,17.930274189805367,0.7323870883622416,4.0870006712268037e-7
X805,0.04571598238398977,1.7449924917122122,8.8940004825,26.430901337,,,1,0,0,0.8667166483712893,0.09689719542961234,17.36690480493405,0.8647560530598317,0
X807,0.4704121278474003,2.1854182354145424,14.679900838,28.677301406,,,1,0,2.220446049250313e-16,1.486791982797746,0.12252318558975044,22.97530917282353,1.4819409808703898,0
X815,-0.11567898709711533,1.5971913424773674,8.5629004001,23.895201304,,,1,0,0,0.6702739868610521,0.11171645666951321,15.598148360776232,0.6677424268127153,0
X818,0.40518964361522136,1.7759207297465474,11.2345005995,26.430901337,,,1,0,0,1.024316788138744,0.09020103574583863,18.098359084097122,1.0260714699096045,0
X821,0.076313092248393,2.312568351601718,12.043800449,27.705801392,,,1,0,6.225109567825626e-7,1.1669553347340584,0.1427822196852057,19.682302251887098,1.130285965030702,1.6973551453247637e-9
X839,0.528453074589906,1.6390234471379999,11.849800491,27.260701561,,,1,0,1.0102053860094884e-8,1.2210010208830193,0.07206394794850848,21.459986527268182,1.2221381977762318,0
X981,-0.3462476135107239,1.402661176346093,7.7805003165,24.47530098,,,1,6.66924293568627e-11,6.661338147750939e-16,0.4162266577352309,0.10475769223651006,15.058956484897895,0.40143656330776517,7.869159991846786e-6
