STATECD,INVYR,PLOT_STATUS_CD,PLOT_FIADB,plt_cn,intensification,propfor,propnonfor,propwater,propmiss,STRATUM
41,2017,1,80323,444202383489998,1,1,0,0,0,5
41,2008,1,70567,29395250010497,1,1,0,0,0,5
41,2018,1,70567,490388150126144,1,1,0,0,0,5
41,2002,2,70956,30826363020004,1,0,1,0,0,5
41,2012,1,70956,30852105020004,1,0.706515,0.293485,0,0,5
41,2007,1,74015,22825723010497,1,1,0,0,0,5
41,2017,1,74015,444202191489998,1,1,0,0,0,5
41,2013,1,64872,174763704020004,1,1,0,0,0,5
41,2003,1,64872,33093246020004,1,1,0,0,0,5
41,2010,1,88088,40220026010497,1,0.771242,0.228758,0,0,5
41,2007,1,97681,193209006020004,1,0.553006,0.152601,0.044393,0.25,5
41,2017,1,97681,444202483489998,1,0.54362,0.009386,0.044393,0.402601,5
41,2001,1,65479,41118292010497,1,1,0,0,0,5
41,2011,1,65479,48206483010497,1,1,0,0,0,5
41,2008,1,95666,29395251010497,1,1,0,0,0,5
41,2018,1,95666,490387973126144,1,1,0,0,0,5
41,2010,1,65168,40403103010497,1,0.967496,0.032504,0,0,5
41,2002,3,84910,30826364020004,1,0,0,0,1,5
41,2012,3,84910,30852106020004,1,0,0,0,1,5
41,2014,1,80306,238861179489998,1,1,0,0,0,5
41,2004,1,80306,41119591010497,1,0.99774,0.00226,0,0,5
41,2008,1,66720,29395252010497,1,1,0,0,0,5
41,2018,1,66720,490387880126144,1,1,0,0,0,5
41,2016,1,78926,346864492489998,1,1,0,0,0,5
41,2006,1,78926,41117760010497,1,1,0,0,0,5
41,2007,1,95246,22825726010497,1,1,0,0,0,5
41,2016,1,95246,346864477489998,1,1,0,0,0,5
41,2008,1,81565,29395253010497,1,0.939791,0.046668,0,0.013541,5
41,2018,1,81565,490388425126144,1,0.9006,0.046668,0,0.052732,5
41,2015,1,62037,290008644489998,1,1,0,0,0,5
41,2005,1,62037,41120010010497,1,1,0,0,0,5
41,2013,1,67233,174763585020004,1,1,0,0,0,5
41,2003,1,67233,41119168010497,1,1,0,0,0,5
41,2007,1,58432,193209271020004,1,0.97505,0.02495,0,0,5
41,2017,1,58432,444202614489998,1,0.97505,0.02495,0,0,5
41,2002,1,94452,30826365020004,1,1,0,0,0,5
41,2012,1,94452,30852107020004,1,1,0,0,0,5
41,2013,1,60162,174763657020004,1,1,0,0,0,5
41,2003,1,60162,41119169010497,1,1,0,0,0,5
41,2013,1,95073,174763990020004,1,1,0,0,0,5
41,2003,1,95073,41119170010497,1,1,0,0,0,5
41,2013,1,83314,174763813020004,1,0.722131,0.277869,0,0,5
41,2003,1,83314,41119171010497,1,0.722131,0.277869,0,0,5
41,2013,1,82078,174763778020004,1,0.972904,0.027096,0,0,5
41,2003,1,82078,33093247020004,1,0.972904,0.027096,0,0,5
41,2016,1,69037,346864433489998,1,1,0,0,0,5
41,2006,1,69037,41117715010497,1,1,0,0,0,5
41,2001,1,57605,41118296010497,1,1,0,0,0,5
41,2011,1,57605,48206571010497,1,1,0,0,0,5
41,2001,1,65595,41118297010497,1,0.975073,0.024927,0,0,5
41,2011,1,65595,48206211010497,1,0.975073,0.024927,0,0,5
41,2008,1,79612,29395254010497,1,1,0,0,0,5
41,2018,1,79612,490387950126144,1,1,0,0,0,5
41,2009,1,52672,29881605010497,1,1,0,0,0,5
41,2019,1,52672,558630276126144,1,1,0,0,0,5
41,2015,1,83786,290008752489998,1,1,0,0,0,5
41,2005,1,83786,41120244010497,1,1,0,0,0,5
41,2013,1,68780,174763396020004,1,0.642312,0.357688,0,0,5
41,2003,1,68780,41119172010497,1,0.642312,0.357688,0,0,5
41,2009,1,99184,29881606010497,1,1,0,0,0,5
41,2019,1,99184,558630264126144,1,1,0,0,0,5
41,2010,1,67460,40403104010497,1,1,0,0,0,5
41,2016,1,71837,346864340489998,1,1,0,0,0,5
41,2006,1,71837,41117689010497,1,1,0,0,0,5
41,2012,1,53569,30852108020004,1,0.8708,0.1292,0,0,5
41,2002,1,53569,41118729010497,1,0.8708,0.1292,0,0,5
41,2016,1,86786,346864114489998,1,1,0,0,0,5
41,2006,1,86786,41117974010497,1,1,0,0,0,5
41,2012,1,92218,30852109020004,1,1,0,0,0,5
41,2002,1,92218,41118730010497,1,1,0,0,0,5
41,2016,1,69078,346864391489998,1,1,0,0,0,5
41,2006,1,69078,41117789010497,1,1,0,0,0,5
41,2008,3,72383,216958020020004,1,0,0,0,1,5
41,2018,1,72383,490387783126144,1,1,0,0,0,5
41,2014,1,86977,238861342489998,1,1,0,0,0,5
41,2004,1,86977,41119592010497,1,1,0,0,0,5
41,2013,1,96590,174763878020004,1,1,0,0,0,5
41,2003,1,96590,41119173010497,1,1,0,0,0,5
41,2015,1,60939,290008857489998,1,1,0,0,0,5
41,2005,1,60939,41120245010497,1,1,0,0,0,5
41,2001,1,81703,41118298010497,1,1,0,0,0,5
41,2011,1,81703,48206294010497,1,1,0,0,0,5
41,2013,1,99537,174763416020004,1,1,0,0,0,5
41,2003,1,99537,41119174010497,1,1,0,0,0,5
41,2014,1,90831,238861310489998,1,1,0,0,0,5
41,2004,1,90831,41119593010497,1,1,0,0,0,5
41,2004,1,53387,14604242010497,1,1,0,0,0,5
41,2014,1,53387,238861314489998,1,1,0,0,0,5
41,2011,1,61824,48206128010497,1,1,0,0,0,5
41,2001,1,61824,48231813010497,1,1,0,0,0,5
41,2009,1,94646,29882844010497,1,1,0,0,0,5
41,2019,1,94646,558630436126144,1,1,0,0,0,5
41,2016,1,68244,346864011489998,1,1,0,0,0,5
41,2006,1,68244,41117883010497,1,1,0,0,0,5
41,2016,1,94183,346864489489998,1,1,0,0,0,5
41,2006,1,94183,41117803010497,1,1,0,0,0,5
41,2009,1,99810,29882845010497,1,1,0,0,0,5
41,2019,1,99810,558630628126144,1,1,0,0,0,5
41,2016,1,97070,346864052489998,1,1,0,0,0,5
41,2006,1,97070,41118040010497,1,1,0,0,0,5
41,2015,1,76278,290008918489998,1,1,0,0,0,5
41,2005,1,76278,41119595010497,1,0.923298,0.076702,0,0,5
41,2015,1,97448,290008916489998,1,1,0,0,0,5
41,2005,1,97448,41120011010497,1,1,0,0,0,5
41,2014,1,71526,238861702489998,1,1,0,0,0,5
41,2004,1,71526,41119596010497,1,1,0,0,0,5
41,2014,1,93059,238861181489998,1,1,0,0,0,5
41,2004,1,93059,41119597010497,1,1,0,0,0,5
41,2015,1,93814,290008632489998,1,1,0,0,0,5
41,2005,1,93814,41120246010497,1,1,0,0,0,5
41,2009,1,69103,29882846010497,1,0.75,0.25,0,0,5
41,2019,1,69103,558630528126144,1,0.75,0.25,0,0,5
41,2014,1,70125,238861100489998,1,1,0,0,0,5
41,2004,1,70125,41119598010497,1,1,0,0,0,5
41,2016,1,53062,346864469489998,1,0.977289,0.022711,0,0,5
41,2006,1,53062,41118016010497,1,0.977289,0.022711,0,0,5
41,2009,1,71266,29881616010497,1,1,0,0,0,5
41,2019,1,71266,558630678126144,1,1,0,0,0,5
41,2007,1,68840,193209106020004,1,0.840578,0.159422,0,0,5
41,2017,1,68840,444202097489998,1,1,0,0,0,5
41,2009,1,92349,29881617010497,1,0.926294,0.073706,0,0,5
41,2019,1,92349,558630593126144,1,0.926294,0.073706,0,0,5
41,2012,1,52452,30852110020004,1,0.292951,0.707049,0,0,5
41,2002,1,52452,41118731010497,1,0.319708,0.680292,0,0,5
41,2007,1,78974,22825730010497,1,1,0,0,0,5
41,2017,1,78974,444202627489998,1,1,0,0,0,5
41,2013,1,60608,174763995020004,1,1,0,0,0,5
41,2003,1,60608,41119176010497,1,1,0,0,0,5
41,2009,1,96429,29881618010497,1,1,0,0,0,5
41,2019,1,96429,558630787126144,1,1,0,0,0,5
41,2013,1,50407,174763449020004,1,1,0,0,0,5
41,2003,1,50407,41119177010497,1,1,0,0,0,5
41,2001,1,66514,41118299010497,1,1,0,0,0,5
41,2011,1,66514,48206682010497,1,1,0,0,0,5
41,2014,1,88808,238861401489998,1,1,0,0,0,5
41,2004,1,88808,41119599010497,1,1,0,0,0,5
41,2010,1,90277,40403105010497,1,0.974234,0.025766,0,0,5
41,2014,1,92460,238861215489998,1,0.946933,0.053067,0,0,5
41,2004,1,92460,41119600010497,1,0.946933,0.053067,0,0,5
41,2008,1,99717,29395255010497,1,1,0,0,0,5
41,2018,1,99717,490387951126144,1,1,0,0,0,5
41,2012,1,99819,30852111020004,1,1,0,0,0,5
41,2002,1,99819,41118732010497,1,1,0,0,0,5
41,2010,1,91297,40403106010497,1,1,0,0,0,5
41,2014,1,90983,238861170489998,1,1,0,0,0,5
41,2004,1,90983,41119601010497,1,0.875516,0,0,0.124484,5
41,2010,3,86754,216958021020004,1,0,0,0,1,5
41,2014,2,93310,238861563489998,1,0,1,0,0,5
41,2004,2,93310,41119602010497,1,0,1,0,0,5
41,2009,1,81347,29881619010497,1,1,0,0,0,5
41,2019,1,81347,558630544126144,1,1,0,0,0,5
41,2009,1,96060,29881620010497,1,1,0,0,0,5
41,2019,1,96060,558630642126144,1,1,0,0,0,5
41,2016,1,77867,346864610489998,1,1,0,0,0,5
41,2006,1,77867,41117985010497,1,1,0,0,0,5
41,2015,1,97540,290009022489998,1,0.469105,0.530895,0,0,5
41,2005,1,97540,41120012010497,1,0.469105,0.530895,0,0,5
41,2014,1,94901,238861352489998,1,0.779668,0.220332,0,0,5
41,2004,1,94901,41119603010497,1,0.779668,0.220332,0,0,5
41,2012,1,91398,30852112020004,1,1,0,0,0,5
41,2002,1,91398,41118733010497,1,1,0,0,0,5
41,2002,1,97106,30826366020004,1,1,0,0,0,5
41,2012,1,97106,30852113020004,1,1,0,0,0,5
41,2014,1,82541,238861559489998,1,0.963004,0.036996,0,0,5
41,2004,1,82541,41119604010497,1,0.963004,0.036996,0,0,5
41,2013,1,64849,174763754020004,1,0.950024,0.049976,0,0,5
41,2015,1,71890,290008987489998,1,1,0,0,0,5
41,2005,1,71890,41120247010497,1,1,0,0,0,5
41,2010,1,71625,40403107010497,1,1,0,0,0,5
41,2012,1,85058,30852114020004,1,0.93629,0,0,0.06371,5
41,2002,1,85058,41118734010497,1,0.93629,0,0,0.06371,5
41,2008,1,84267,29395256010497,1,1,0,0,0,5
41,2018,1,84267,490388079126144,1,1,0,0,0,5
41,2014,1,71170,238861088489998,1,0.873493,0.126507,0,0,5
41,2004,1,71170,41119605010497,1,0.873493,0.126507,0,0,5
41,2001,1,89732,41118300010497,1,0.942672,0.057328,0,0,5
41,2011,1,89732,48206376010497,1,0.949683,0.050317,0,0,5
41,2012,1,77625,30852115020004,1,1,0,0,0,5
41,2002,1,77625,41118735010497,1,1,0,0,0,5
41,2001,1,65545,41118301010497,1,0.799317,0,0.200683,0,5
41,2011,1,65545,48206609010497,1,0.837819,0.162181,0,0,5
41,2015,1,55669,290008516489998,1,1,0,0,0,5
41,2005,1,55669,41120013010497,1,1,0,0,0,5
41,2007,1,91074,22828633010497,1,0.249923,0,0,0.750077,5
41,2017,1,91074,444202666489998,1,0.491247,0,0,0.508753,5
41,2012,1,88912,30852116020004,1,1,0,0,0,5
41,2002,1,88912,41118736010497,1,1,0,0,0,5
41,2015,1,68728,290009091489998,1,1,0,0,0,5
41,2005,1,68728,41120014010497,1,1,0,0,0,5
41,2017,1,84688,444202586489998,1,1,0,0,0,5
41,2007,1,84688,9573521010902,1,1,0,0,0,5
41,2012,1,85315,30852117020004,1,1,0,0,0,5
41,2002,1,85315,41118737010497,1,1,0,0,0,5
41,2009,1,73783,29881621010497,1,1,0,0,0,5
41,2019,1,73783,558630700126144,1,1,0,0,0,5
41,2013,1,70047,174763636020004,1,1,0,0,0,5
41,2003,1,70047,41119178010497,1,1,0,0,0,5
41,2015,1,73597,290008533489998,1,1,0,0,0,5
41,2005,1,73597,41120015010497,1,1,0,0,0,5
41,2015,1,66885,290008392489998,1,1,0,0,0,5
41,2005,1,66885,41120248010497,1,1,0,0,0,5
41,2009,1,83776,29881622010497,1,1,0,0,0,5
41,2019,1,83776,558630449126144,1,1,0,0,0,5
41,2009,1,72225,29881623010497,1,1,0,0,0,5
41,2019,1,72225,558630488126144,1,1,0,0,0,5
41,2007,1,57244,22825734010497,1,1,0,0,0,5
41,2017,1,57244,444202190489998,1,1,0,0,0,5
41,2012,1,71743,30852118020004,1,1,0,0,0,5
41,2002,1,71743,41118738010497,1,1,0,0,0,5
41,2001,1,80699,41118302010497,1,0.829709,0.170291,0,0,5
41,2011,1,80699,48206494010497,1,0.819328,0.180672,0,0,5
41,2012,1,90485,30852119020004,1,1,0,0,0,5
41,2002,1,90485,41118739010497,1,1,0,0,0,5
41,2008,1,61857,29395258010497,1,1,0,0,0,5
41,2018,1,61857,490388342126144,1,1,0,0,0,5
41,2008,1,79335,29395259010497,1,1,0,0,0,5
41,2018,1,79335,490388359126144,1,1,0,0,0,5
41,2012,1,85819,30852120020004,1,0.75,0,0.25,0,5
41,2002,1,85819,41118740010497,1,0.75,0,0.25,0,5
41,2010,1,87694,40403108010497,1,1,0,0,0,5
41,2009,1,52854,29881624010497,1,1,0,0,0,5
41,2019,1,52854,558630646126144,1,1,0,0,0,5
41,2002,1,82727,30826355020004,1,1,0,0,0,5
41,2012,1,82727,30852121020004,1,1,0,0,0,5
41,2012,1,69015,30852122020004,1,1,0,0,0,5
41,2002,1,69015,41118741010497,1,1,0,0,0,5
41,2001,1,55708,41118303010497,1,0.908304,0.091696,0,0,5
41,2011,1,55708,48206103010497,1,0.89275,0.10725,0,0,5
41,2016,1,89738,346864734489998,1,1,0,0,0,5
41,2006,1,89738,41118039010497,1,1,0,0,0,5
41,2009,1,88070,29881625010497,1,1,0,0,0,5
41,2019,1,88070,558630704126144,1,1,0,0,0,5
41,2002,1,97464,30826356020004,1,1,0,0,0,5
41,2012,1,97464,30852123020004,1,1,0,0,0,5
41,2014,1,58747,238861623489998,1,1,0,0,0,5
41,2004,1,58747,41119607010497,1,1,0,0,0,5
41,2015,1,93558,290008656489998,1,1,0,0,0,5
41,2005,1,93558,41120249010497,1,0.984226,0.015774,0,0,5
41,2015,1,91571,290009044489998,1,1,0,0,0,5
41,2005,1,91571,41120016010497,1,1,0,0,0,5
41,2009,1,84478,29881690010497,1,1,0,0,0,5
41,2019,1,84478,558630275126144,1,1,0,0,0,5
41,2010,1,82083,40403109010497,1,1,0,0,0,5
41,2016,1,97374,346864502489998,1,0.75,0,0.25,0,5
41,2006,1,97374,41117987010497,1,1,0,0,0,5
41,2008,1,82108,29395261010497,1,1,0,0,0,5
41,2018,1,82108,490388251126144,1,1,0,0,0,5
41,2002,1,66089,30826357020004,1,1,0,0,0,5
41,2012,1,66089,30852124020004,1,1,0,0,0,5
41,2013,1,79207,174763321020004,1,1,0,0,0,5
41,2016,1,85729,346864508489998,1,1,0,0,0,5
41,2006,1,85729,41118008010497,1,1,0,0,0,5
41,2015,1,96570,290008413489998,1,0.846641,0.153359,0,0,5
41,2005,1,96570,41120017010497,1,0.846641,0.153359,0,0,5
41,2010,1,66087,40403110010497,1,1,0,0,0,5
41,2015,1,81258,290008509489998,1,1,0,0,0,5
41,2005,1,81258,41120250010497,1,1,0,0,0,5
41,2016,1,54409,346864392489998,1,0.925189,0.074811,0,0,5
41,2006,1,54409,41117738010497,1,0.925189,0.074811,0,0,5
41,2010,1,72921,40403111010497,1,1,0,0,0,5
41,2012,1,66460,30852125020004,1,1,0,0,0,5
41,2002,1,66460,41118742010497,1,1,0,0,0,5
41,2013,1,88182,174763387020004,1,1,0,0,0,5
41,2003,1,88182,41119180010497,1,1,0,0,0,5
41,2013,1,64434,174764010020004,1,1,0,0,0,5
41,2003,1,64434,41119181010497,1,1,0,0,0,5
41,2008,1,95270,29395263010497,1,1,0,0,0,5
41,2018,1,95270,490388488126144,1,1,0,0,0,5
41,2015,1,99804,290008655489998,1,0.927905,0.072095,0,0,5
41,2005,1,99804,41120251010497,1,0.927905,0.072095,0,0,5
41,2012,1,91264,30852126020004,1,1,0,0,0,5
41,2002,1,91264,41118743010497,1,1,0,0,0,5
41,2016,1,88481,346864687489998,1,1,0,0,0,5
41,2006,1,88481,41118057010497,1,0.973665,0.026335,0,0,5
41,2007,1,68622,22825736010497,1,1,0,0,0,5
41,2017,1,68622,444202561489998,1,0.957466,0.042534,0,0,5
41,2016,1,74649,346864404489998,1,1,0,0,0,5
41,2006,1,74649,41117703010497,1,1,0,0,0,5
41,2008,1,94312,29395264010497,1,1,0,0,0,5
41,2018,1,94312,490387848126144,1,1,0,0,0,5
41,2015,1,92065,290008397489998,1,0.919898,0.080102,0,0,5
41,2005,1,92065,41120252010497,1,0.919898,0.080102,0,0,5
41,2014,1,67429,238861748489998,1,1,0,0,0,5
41,2004,1,67429,41119608010497,1,1,0,0,0,5
41,2007,1,94503,22825737010497,1,1,0,0,0,5
41,2017,1,94503,444202537489998,1,1,0,0,0,5
41,2008,1,90369,29395265010497,1,1,0,0,0,5
41,2018,1,90369,490388382126144,1,1,0,0,0,5
41,2007,1,70427,193208955020004,1,1,0,0,0,5
41,2017,1,70427,444202660489998,1,1,0,0,0,5
41,2001,1,64521,41118304010497,1,1,0,0,0,5
41,2011,1,64521,48206584010497,1,1,0,0,0,5
41,2001,1,68645,41118744010497,1,1,0,0,0,5
41,2011,1,68645,48206192010497,1,1,0,0,0,5
41,2001,1,62203,41118305010497,1,1,0,0,0,5
41,2011,3,62203,48206498010497,1,0,0,0,1,5
41,2007,1,79072,22825739010497,1,0.977289,0.022711,0,0,5
41,2017,1,79072,444202766489998,1,0.977289,0.022711,0,0,5
41,2010,1,89840,40403112010497,1,1,0,0,0,5
41,2013,1,87359,174763849020004,1,1,0,0,0,5
41,2003,1,87359,41119182010497,1,1,0,0,0,5
41,2016,1,85258,346864676489998,1,0.641388,0.358612,0,0,5
41,2006,1,85258,41117906010497,1,0.641388,0.358612,0,0,5
41,2009,3,94857,216958022020004,1,0,0,0,1,5
41,2019,1,94857,558630622126144,1,1,0,0,0,5
41,2016,1,97542,346864087489998,1,1,0,0,0,5
41,2006,1,97542,41117823010497,1,1,0,0,0,5
41,2013,1,52902,174764000020004,1,1,0,0,0,5
41,2003,1,52902,41119183010497,1,1,0,0,0,5
41,2001,1,65499,41118306010497,1,0.962841,0.037159,0,0,5
41,2011,1,65499,48206671010497,1,1,0,0,0,5
41,2012,1,62643,30852127020004,1,1,0,0,0,5
41,2002,1,62643,41118745010497,1,1,0,0,0,5
41,2013,1,63294,174763151020004,1,1,0,0,0,5
41,2003,1,63294,41119184010497,1,1,0,0,0,5
41,2001,1,50155,41118307010497,1,1,0,0,0,5
41,2011,1,50155,48206660010497,1,1,0,0,0,5
41,2014,1,67884,238861447489998,1,1,0,0,0,5
41,2004,1,67884,41119609010497,1,1,0,0,0,5
41,2001,1,87620,41118746010497,1,1,0,0,0,5
41,2011,3,87620,48206107010497,1,0,0,0,1,5
41,2012,1,53701,30852128020004,1,1,0,0,0,5
41,2002,1,53701,41118747010497,1,1,0,0,0,5
41,2010,1,96713,40403114010497,1,1,0,0,0,5
41,2001,1,91609,41118309010497,1,1,0,0,0,5
41,2011,1,91609,48206285010497,1,1,0,0,0,5
41,2016,1,59229,346864378489998,1,1,0,0,0,5
41,2006,1,59229,41117853010497,1,1,0,0,0,5
41,2013,1,60451,174763841020004,1,0.788319,0.211681,0,0,5
41,2003,1,60451,41119185010497,1,0.928471,0.071529,0,0,5
41,2016,1,65166,346864348489998,1,1,0,0,0,5
41,2006,1,65166,41117698010497,1,1,0,0,0,5
41,2014,1,60334,238861468489998,1,1,0,0,0,5
41,2004,1,60334,41119610010497,1,1,0,0,0,5
41,2014,1,81351,238861357489998,1,1,0,0,0,5
41,2004,1,81351,41119611010497,1,1,0,0,0,5
41,2014,1,98625,238861124489998,1,1,0,0,0,5
41,2004,1,98625,41119612010497,1,1,0,0,0,5
41,2016,1,72845,346864346489998,1,1,0,0,0,5
41,2006,1,72845,41117753010497,1,1,0,0,0,5
41,2012,1,81184,30852129020004,1,1,0,0,0,5
41,2002,1,81184,41118748010497,1,1,0,0,0,5
41,2008,1,89864,29395269010497,1,1,0,0,0,5
41,2018,1,89864,490387870126144,1,1,0,0,0,5
41,2007,1,73834,22825741010497,1,1,0,0,0,5
41,2017,1,73834,444202142489998,1,1,0,0,0,5
41,2001,1,67296,41118310010497,1,1,0,0,0,5
41,2011,1,67296,48206136010497,1,1,0,0,0,5
41,2013,1,82294,174763992020004,1,1,0,0,0,5
41,2003,1,82294,41119186010497,1,1,0,0,0,5
41,2008,1,63232,29395270010497,1,1,0,0,0,5
41,2018,1,63232,490388105126144,1,1,0,0,0,5
41,2014,1,96745,238861297489998,1,1,0,0,0,5
41,2004,1,96745,41119613010497,1,1,0,0,0,5
41,2012,1,61245,30852130020004,1,1,0,0,0,5
41,2002,1,61245,41118749010497,1,1,0,0,0,5
41,2010,1,74025,40403115010497,1,1,0,0,0,5
41,2012,1,64144,30852131020004,1,0.918671,0,0.081329,0,5
41,2002,1,64144,41118750010497,1,0.918671,0,0.081329,0,5
41,2010,1,79399,40403116010497,1,1,0,0,0,5
41,2002,1,93399,30826358020004,1,1,0,0,0,5
41,2012,1,93399,30852132020004,1,1,0,0,0,5
41,2012,1,54988,30852133020004,1,1,0,0,0,5
41,2002,1,54988,41118751010497,1,1,0,0,0,5
41,2008,1,88646,29395271010497,1,1,0,0,0,5
41,2018,1,88646,490388348126144,1,1,0,0,0,5
41,2010,1,98616,40403117010497,1,1,0,0,0,5
41,2008,1,71337,29395272010497,1,1,0,0,0,5
41,2018,1,71337,490388010126144,1,1,0,0,0,5
41,2014,1,58909,238861499489998,1,1,0,0,0,5
41,2004,1,58909,41119614010497,1,1,0,0,0,5
41,2010,1,67894,40403118010497,1,0.9548,0.0452,0,0,5
41,2007,3,75675,216958024020004,1,0,0,0,1,5
41,2017,1,75675,444202334489998,1,1,0,0,0,5
41,2008,1,80717,29395273010497,1,1,0,0,0,5
41,2018,1,80717,490388132126144,1,1,0,0,0,5
41,2010,1,68612,40403119010497,1,1,0,0,0,5
41,2016,1,76395,346864050489998,1,1,0,0,0,5
41,2006,1,76395,41117818010497,1,1,0,0,0,5
41,2014,1,97974,238861312489998,1,0.964524,0.035476,0,0,5
41,2004,1,97974,41119615010497,1,0.964524,0.035476,0,0,5
41,2015,1,65137,290008851489998,1,1,0,0,0,5
41,2005,1,65137,41120253010497,1,1,0,0,0,5
41,2009,1,62003,29881693010497,1,1,0,0,0,5
41,2019,1,62003,558630788126144,1,1,0,0,0,5
41,2007,1,68330,22825742010497,1,1,0,0,0,5
41,2017,1,68330,444202739489998,1,1,0,0,0,5
41,2015,1,52449,290008911489998,1,0.90597,0.09403,0,0,5
41,2005,1,52449,41120020010497,1,1,0,0,0,5
41,2008,1,94712,29395274010497,1,0.999923,0.000077,0,0,5
41,2018,1,94712,490388003126144,1,0.999923,0.000077,0,0,5
41,2010,1,85525,40220027010497,1,0.81296,0.18704,0,0,5
41,2009,1,64008,29881695010497,1,1,0,0,0,5
41,2019,1,64008,558630637126144,1,1,0,0,0,5
41,2009,1,81883,29881696010497,1,1,0,0,0,5
41,2019,1,81883,558630680126144,1,1,0,0,0,5
41,2007,1,59835,22825743010497,1,1,0,0,0,5
41,2016,1,59835,346864201489998,1,1,0,0,0,5
41,2009,1,78632,29881697010497,1,0.959351,0.040649,0,0,5
41,2019,1,78632,558630730126144,1,0.959351,0.040649,0,0,5
41,2015,1,80906,290008452489998,1,1,0,0,0,5
41,2005,1,80906,41119617010497,1,1,0,0,0,5
41,2010,1,70896,40403122010497,1,1,0,0,0,5
41,2004,1,67346,14606200010497,1,1,0,0,0,5
41,2014,1,67346,238861317489998,1,1,0,0,0,5
41,2007,1,85776,22825744010497,1,1,0,0,0,5
41,2017,1,85776,444202772489998,1,1,0,0,0,5
41,2010,1,68542,40403123010497,1,1,0,0,0,5
41,2008,1,83594,29395275010497,1,1,0,0,0,5
41,2018,1,83594,490387952126144,1,1,0,0,0,5
41,2001,1,83311,41118311010497,1,1,0,0,0,5
41,2011,3,83311,48206311010497,1,0,0,0,1,5
41,2009,1,74150,29881699010497,1,1,0,0,0,5
41,2019,1,74150,558630343126144,1,1,0,0,0,5
41,2007,1,64275,193209128020004,1,1,0,0,0,5
41,2017,1,64275,444202098489998,1,1,0,0,0,5
41,2001,1,57256,41118312010497,1,0.897569,0.102431,0,0,5
41,2011,1,57256,48206061010497,1,0.897569,0.102431,0,0,5
41,2015,1,87897,290008635489998,1,1,0,0,0,5
41,2005,1,87897,41120022010497,1,1,0,0,0,5
41,2016,1,66080,346864294489998,1,1,0,0,0,5
41,2006,1,66080,41117660010497,1,1,0,0,0,5
41,2013,1,62663,174763317020004,1,1,0,0,0,5
41,2003,1,62663,41119187010497,1,1,0,0,0,5
41,2010,1,78555,40220028010497,1,1,0,0,0,5
41,2008,1,82339,29395276010497,1,1,0,0,0,5
41,2018,1,82339,490388185126144,1,1,0,0,0,5
41,2015,1,59420,290008387489998,1,1,0,0,0,5
41,2005,1,59420,41119618010497,1,1,0,0,0,5
41,2008,1,67399,29395278010497,1,1,0,0,0,5
41,2018,1,67399,490387889126144,1,1,0,0,0,5
41,2010,1,80373,40403126010497,1,1,0,0,0,5
41,2014,1,52198,238861200489998,1,0.888797,0.111203,0,0,5
41,2004,1,52198,41119619010497,1,0.888797,0.111203,0,0,5
41,2010,1,79574,40403127010497,1,1,0,0,0,5
41,2015,1,81766,290008852489998,1,1,0,0,0,5
41,2005,1,81766,41120254010497,1,1,0,0,0,5
41,2012,1,66346,30852136020004,1,1,0,0,0,5
41,2002,1,66346,41118754010497,1,1,0,0,0,5
41,2008,1,75324,29395279010497,1,1,0,0,0,5
41,2018,1,75324,490387833126144,1,1,0,0,0,5
41,2008,1,92458,29395280010497,1,1,0,0,0,5
41,2018,1,92458,490388108126144,1,1,0,0,0,5
41,2015,1,54442,290008906489998,1,1,0,0,0,5
41,2005,1,54442,41119620010497,1,1,0,0,0,5
41,2008,1,89742,29395281010497,1,0.915728,0.084272,0,0,5
41,2018,1,89742,490388489126144,1,0.957574,0.042426,0,0,5
41,2010,1,74900,40403128010497,1,1,0,0,0,5
41,2009,1,96105,29881700010497,1,1,0,0,0,5
41,2019,1,96105,558630274126144,1,1,0,0,0,5
41,2008,1,87001,29395282010497,1,0.922043,0.077957,0,0,5
41,2018,1,87001,490387918126144,1,0.922043,0.077957,0,0,5
41,2015,1,80791,290008541489998,1,0.965814,0.034186,0,0,5
41,2005,1,80791,41120255010497,1,0.965814,0.034186,0,0,5
41,2015,1,83393,290008824489998,1,1,0,0,0,5
41,2005,1,83393,41120256010497,1,1,0,0,0,5
41,2009,1,94148,29881701010497,1,1,0,0,0,5
41,2019,1,94148,558630386126144,1,1,0,0,0,5
41,2013,1,52375,174763371020004,1,1,0,0,0,5
41,2003,1,52375,41119189010497,1,1,0,0,0,5
41,2016,1,56755,346864677489998,1,1,0,0,0,5
41,2006,1,56755,41117913010497,1,1,0,0,0,5
41,2016,1,78085,346864528489998,1,1,0,0,0,5
41,2006,1,78085,41117763010497,1,1,0,0,0,5
41,2007,1,77643,22825749010497,1,0.428467,0.571533,0,0,5
41,2017,1,77643,444202825489998,1,1,0,0,0,5
41,2013,1,83074,174763833020004,1,0.978718,0.021282,0,0,5
41,2003,1,83074,41119190010497,1,0.881758,0.118242,0,0,5
41,2006,1,74101,193209035020004,1,1,0,0,0,5
41,2016,1,74101,346864584489998,1,1,0,0,0,5
41,2016,1,86096,346864614489998,1,1,0,0,0,5
41,2006,1,86096,41117836010497,1,1,0,0,0,5
41,2014,1,68368,238861617489998,1,0.97205,0.02795,0,0,5
41,2004,1,68368,41119621010497,1,0.97205,0.02795,0,0,5
41,2015,1,82199,290008951489998,1,1,0,0,0,5
